mesh_code,centroid_lat,centroid_lon,city_area_fraction,centroid_within_city,population,elderly_population,reported_elderly_population,elderly_ratio,HTKSYORI,HTKSAKI,GASSAN,disclosure_status,suppression_flag,aggregation_target_flag,aggregation_flag,primary_eligible_disclosure,nearest_station_name,nearest_station_distance_m,nearest_bus_stop_name,nearest_bus_stop_distance_m,nearest_public_transport_type,nearest_public_transport_name,nearest_public_transport_distance_m,nearest_medical_name,nearest_medical_distance_m,nearest_hospital_name,nearest_medical_access_class,nearest_hospital_distance_m,nearest_clinic_name,nearest_clinic_distance_m,elderly_population_percentile,elderly_ratio_percentile,transport_distance_percentile,medical_distance_percentile,exploratory_score_a,exploratory_score_b,exploratory_score_c,rank_a_unfiltered,rank_b_unfiltered,rank_c_unfiltered,pareto_frontier,eligibility_population_threshold,eligibility_elderly_threshold,primary_eligible,rank
533512094,35.42291666666668,135.371875,1.0,True,11,6.0,6.0,0.5454545454545454,0,,,unaffected,False,False,False,True,西舞鶴駅,4294.030220001371,福来西,3351.8751486971496,bus_stop,福来西,3351.8751486971496,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,2845.9152325743353,市立舞鶴市民病院,likely_public,3839.995416784284,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,2845.9152325743353,0.09090909090909091,0.798951048951049,0.958041958041958,0.8286713286713286,0.08709472345835982,0.07533375715193898,0.07217290020850096,212,226,151,False,False,False,False,
533512101,35.42708333333334,135.253125,1.0,True,4,,,,2,533512102,,suppressed_source,True,False,False,False,四所駅,4001.3312161683366,志高,443.4377342565257,bus_stop,志高,443.4377342565257,市立舞鶴市民病院加佐診療所,3049.4229092211895,舞鶴赤十字病院,likely_public,7878.941026589162,市立舞鶴市民病院加佐診療所,3049.4229092211895,,,,,,,,,,,,False,False,False,
533512102,35.42708333333334,135.25937499999998,1.0,True,60,,32.0,,1,,533512101,aggregation_destination,False,True,True,False,四所駅,3532.0466837501044,志高,856.656379336186,bus_stop,志高,856.656379336186,市立舞鶴市民病院加佐診療所,2929.6108048964643,舞鶴赤十字病院,likely_public,7330.725650767944,市立舞鶴市民病院加佐診療所,2929.6108048964643,,,,,,,,,,,,True,False,False,
533512103,35.431250000000006,135.253125,1.0,True,84,36.0,36.0,0.42857142857142855,0,,,unaffected,False,False,False,True,四所駅,3777.7372847959814,志高,199.2144568214852,bus_stop,志高,199.2144568214852,市立舞鶴市民病院加佐診療所,2612.131494473556,舞鶴赤十字病院,likely_public,7776.4445859917805,市立舞鶴市民病院加佐診療所,2612.131494473556,0.5786713286713286,0.5769230769230769,0.1958041958041958,0.7902097902097902,0.11330627414543498,0.4572717492297912,0.08953572712191715,192,20,134,False,True,True,True,115
533512132,35.42708333333334,135.296875,1.0,True,91,43.0,43.0,0.4725274725274725,0,,,unaffected,False,False,False,True,四所駅,2188.3597823318564,上福井,2034.4406233132956,bus_stop,上福井,2034.4406233132956,医療法人荒木クリニック,2755.8571381536417,舞鶴赤十字病院,likely_public,4151.64607693823,医療法人荒木クリニック,2755.8571381536417,0.6013986013986014,0.6678321678321678,0.8811188811188811,0.8076923076923077,0.5299036627707956,0.4857450242065626,0.4279991122379503,8,15,3,False,True,True,True,3
533512134,35.431250000000006,135.296875,1.0,True,87,49.0,49.0,0.5632183908045977,0,,,unaffected,False,False,False,True,四所駅,1746.4693729778996,上福井,1572.7868203833443,bus_stop,上福井,1572.7868203833443,医療法人荒木クリニック,2802.1825252561243,舞鶴赤十字病院,likely_public,3953.9681313852543,医療法人荒木クリニック,2802.1825252561243,0.6223776223776224,0.8251748251748252,0.8111888111888111,0.8216783216783217,0.5048657636070223,0.5113942002053891,0.4148372533134624,14,11,6,False,True,True,True,6
533512142,35.42708333333334,135.309375,1.0,True,22,11.0,11.0,0.5,0,,,unaffected,False,False,False,True,西舞鶴駅,2516.42140292316,城南中学校前,1719.1288542671962,bus_stop,城南中学校前,1719.1288542671962,医療法人荒木クリニック,1621.0604461399944,舞鶴赤十字病院,likely_public,3197.0244710916936,医療法人荒木クリニック,1621.0604461399944,0.25874125874125875,0.7202797202797203,0.8426573426573427,0.6538461538461539,0.21803022152672505,0.16917697686928457,0.14255822176747407,123,147,85,False,True,True,True,77
533512143,35.431250000000006,135.30312500000002,1.0,True,89,31.0,31.0,0.34831460674157305,0,,,unaffected,False,False,False,True,四所駅,2005.802273279405,上福井,1702.881241399832,bus_stop,上福井,1702.881241399832,医療法人荒木クリニック,2246.5103452882036,舞鶴赤十字病院,likely_public,3435.7572547641807,医療法人荒木クリニック,2246.5103452882036,0.548951048951049,0.40559440559440557,0.8356643356643356,0.7307692307692307,0.4587388136339185,0.4011565357719204,0.3352322099632481,25,35,12,False,True,True,True,12
533512144,35.431250000000006,135.309375,1.0,True,238,105.0,105.0,0.4411764705882353,0,,,unaffected,False,False,False,True,西舞鶴駅,2245.92173377601,中筋小学校口,1705.6630165732704,bus_stop,中筋小学校口,1705.6630165732704,医療法人荒木クリニック,1698.696764706336,舞鶴赤十字病院,likely_public,2935.8181980973845,医療法人荒木クリニック,1698.696764706336,0.7482517482517482,0.6083916083916084,0.8391608391608392,0.6608391608391608,0.627903564966502,0.4944740574111203,0.4149432649603807,2,13,5,True,True,True,True,5
533512151,35.42708333333334,135.315625,1.0,True,142,83.0,83.0,0.5845070422535211,0,,,unaffected,False,False,False,True,西舞鶴駅,2114.9497131740277,城南中学校前,1151.7006435533108,bus_stop,城南中学校前,1151.7006435533108,医療法人荒木クリニック,1053.8972644632004,舞鶴赤十字病院,likely_public,2771.1854271627026,医療法人荒木クリニック,1053.8972644632004,0.6940559440559441,0.8496503496503497,0.7377622377622378,0.47202797202797203,0.5120482664188958,0.3276138197466869,0.2417011047781501,10,59,32,False,True,True,True,32
533512152,35.42708333333334,135.32187499999998,1.0,True,1065,205.0,205.0,0.19248826291079812,0,,,unaffected,False,False,False,True,西舞鶴駅,1804.9205219293126,城南中学校前,584.490635976334,bus_stop,城南中学校前,584.490635976334,医療法人荒木クリニック,487.6185352077382,舞鶴赤十字病院,likely_public,2404.586929520218,医療法人荒木クリニック,487.6185352077382,0.8601398601398601,0.07692307692307693,0.5734265734265734,0.1993006993006993,0.4932270526676121,0.1714264756222798,0.09830049651067793,18,141,123,True,True,True,True,106
533512153,35.431250000000006,135.315625,0.9999999999999998,True,68,23.0,23.0,0.3382352941176471,0,,,unaffected,False,False,False,True,西舞鶴駅,1784.6279574061039,中筋小学校口,1138.2890663259252,bus_stop,中筋小学校口,1138.2890663259252,医療法人荒木クリニック,1169.8337894180893,舞鶴赤十字病院,likely_public,2465.2918702506468,医療法人荒木クリニック,1169.8337894180893,0.4493006993006993,0.3776223776223776,0.7272727272727273,0.5174825174825175,0.3267641449459632,0.23250525698078148,0.16909473234965927,66,108,64,False,True,True,True,58
533512154,35.431250000000006,135.32187499999998,1.0,True,554,143.0,143.0,0.2581227436823105,0,,,unaffected,False,False,False,True,西舞鶴駅,1403.4551863785769,中筋小学校口,571.1879544577747,bus_stop,中筋小学校口,571.1879544577747,医療法人荒木クリニック,704.0086845540078,舞鶴赤十字病院,likely_public,2044.586206790982,医療法人荒木クリニック,704.0086845540078,0.8059440559440559,0.16433566433566432,0.5629370629370629,0.3181818181818182,0.4536957797447308,0.2564367450731087,0.14435774810059615,27,90,83,False,True,True,True,75
533512161,35.42708333333334,135.328125,1.0000000000000002,True,887,214.0,214.0,0.24126268320180383,0,,,unaffected,False,False,False,True,西舞鶴駅,1639.0705917033554,城南中学校前,32.359472213734264,bus_stop,城南中学校前,32.359472213734264,医療法人荒木クリニック,95.14447060254072,舞鶴赤十字病院,likely_public,2128.067827789402,医療法人荒木クリニック,95.14447060254072,0.8758741258741258,0.13986013986013987,0.01048951048951049,0.024475524475524476,0.009187490830847474,0.021437478605310773,0.00022486865669906405,275,268,285,False,True,True,True,217
533512162,35.42708333333334,135.33437499999997,1.0,True,686,143.0,143.0,0.20845481049562684,0,,,unaffected,False,False,False,True,西舞鶴駅,1661.160309319742,城南中学校前,551.9657691035717,bus_stop,城南中学校前,551.9657691035717,医療法人荒木クリニック,651.567103141086,市立舞鶴市民病院,likely_public,1963.5233534723002,医療法人荒木クリニック,651.567103141086,0.8059440559440559,0.09090909090909091,0.534965034965035,0.28321678321678323,0.431151890067974,0.2282568829771627,0.12210945138288774,35,111,96,False,True,True,True,85
533512163,35.431250000000006,135.328125,0.9999999999999998,True,683,181.0,181.0,0.26500732064421667,0,,,unaffected,False,False,False,True,西舞鶴駅,1182.5951546235008,中筋小学校口,30.75212570229139,bus_stop,中筋小学校口,30.75212570229139,医療法人荒木クリニック,516.6434191856881,舞鶴赤十字病院,likely_public,1710.8574073079822,医療法人荒木クリニック,516.6434191856881,0.8461538461538461,0.17132867132867133,0.006993006993006993,0.21678321678321677,0.005917159763313609,0.1834319526627219,0.0012827409277113419,280,136,276,False,True,True,True,213
533512164,35.431250000000006,135.33437499999997,1.0,True,1401,225.0,225.0,0.16059957173447537,0,,,unaffected,False,False,False,True,西舞鶴駅,1213.0250644485502,中筋小学校口,565.4824337511279,bus_stop,中筋小学校口,565.4824337511279,井上耳鼻いんこう科,808.8707244193123,市立舞鶴市民病院,likely_public,1513.61934537887,井上耳鼻いんこう科,808.8707244193123,0.8951048951048951,0.05944055944055944,0.5524475524475524,0.3706293706293706,0.4944985084845224,0.33175216391999607,0.18327567097678105,17,56,53,True,True,True,True,50
533512171,35.42708333333334,135.340625,1.0,True,231,,113.0,,1,,533512172;533512174,aggregation_destination,False,True,True,False,西舞鶴駅,1864.5213745262151,城南中学校前,1119.1447127554827,bus_stop,城南中学校前,1119.1447127554827,医療法人荒木クリニック,1218.2905463038608,市立舞鶴市民病院,likely_public,1930.8710653597984,医療法人荒木クリニック,1218.2905463038608,,,,,,,,,,,,True,False,False,
533512172,35.42708333333334,135.346875,1.0,True,4,,,,2,533512171,,suppressed_source,True,False,False,False,西舞鶴駅,2199.4340022947636,京田,1651.4175868311381,bus_stop,京田,1651.4175868311381,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1694.2485852591476,市立舞鶴市民病院,likely_public,2060.379826140504,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1694.2485852591476,,,,,,,,,,,,False,False,False,
533512173,35.431250000000006,135.340625,1.0,True,78,26.0,26.0,0.3333333333333333,0,,,unaffected,False,False,False,True,西舞鶴駅,1479.3175256479688,中筋小学校口,1132.5758732814022,bus_stop,中筋小学校口,1132.5758732814022,井上耳鼻いんこう科,1139.5024287983188,市立舞鶴市民病院,likely_public,1471.0168251996597,井上耳鼻いんこう科,1139.5024287983188,0.5,0.3531468531468531,0.7237762237762237,0.5104895104895105,0.3618881118881119,0.25524475524475526,0.18474008508973544,55,92,52,False,True,True,True,49
533512174,35.431250000000006,135.346875,1.0,True,1,,,,2,533512171,,suppressed_source,True,False,False,False,西舞鶴駅,1883.9801701532904,倉谷,1606.841240042014,bus_stop,倉谷,1606.841240042014,医療法人秀仁会さくら眼科米田クリニック,1604.138521624263,市立舞鶴市民病院,likely_public,1637.304838802224,医療法人秀仁会さくら眼科米田クリニック,1604.138521624263,,,,,,,,,,,,False,False,False,
533512201,35.43541666666667,135.253125,1.0,True,33,,14.0,,1,,533512202,aggregation_destination,False,True,True,False,四所駅,3599.9057652782767,間口,181.22962877378492,bus_stop,間口,181.22962877378492,市立舞鶴市民病院加佐診療所,2185.1448722441305,舞鶴赤十字病院,likely_public,7700.379289539221,市立舞鶴市民病院加佐診療所,2185.1448722441305,,,,,,,,,,,,True,False,False,
533512202,35.43541666666667,135.25937499999998,1.0,True,9,,,,2,533512201,,suppressed_source,True,False,False,False,四所駅,3069.9170842831536,志高下境,478.35200086508274,bus_stop,志高下境,478.35200086508274,市立舞鶴市民病院加佐診療所,2014.5906724953381,舞鶴赤十字病院,likely_public,7138.5243397448585,市立舞鶴市民病院加佐診療所,2014.5906724953381,,,,,,,,,,,,False,False,False,
533512203,35.439583333333346,135.253125,1.0000000000000002,True,33,15.0,15.0,0.45454545454545453,0,,,unaffected,False,False,False,True,四所駅,3474.869775748574,志高下境,259.9121098844036,bus_stop,志高下境,259.9121098844036,市立舞鶴市民病院加佐診療所,1775.9117272795556,舞鶴赤十字病院,likely_public,7651.533505840895,市立舞鶴市民病院加佐診療所,1775.9117272795556,0.3339160839160839,0.6328671328671329,0.2727272727272727,0.6748251748251748,0.09106802288620469,0.22533497970560906,0.0614549944651661,211,115,161,False,True,True,True,136
533512211,35.43541666666667,135.265625,1.0,True,11,,,,2,533512212,,suppressed_source,True,False,False,False,四所駅,2556.063624414663,志高下境,967.8792267911019,bus_stop,志高下境,967.8792267911019,市立舞鶴市民病院加佐診療所,1996.5555747209983,舞鶴赤十字病院,likely_public,6577.631355867383,市立舞鶴市民病院加佐診療所,1996.5555747209983,,,,,,,,,,,,False,False,False,
533512212,35.43541666666667,135.27187499999997,1.0000000000000002,True,39,,30.0,,1,,533512211;533512213;533512221,aggregation_destination,False,True,True,False,四所駅,2070.393861520928,小津田,1464.0608256697294,bus_stop,小津田,1464.0608256697294,市立舞鶴市民病院加佐診療所,2134.907974493158,舞鶴赤十字病院,likely_public,6017.969165550857,市立舞鶴市民病院加佐診療所,2134.907974493158,,,,,,,,,,,,True,False,False,
533512213,35.439583333333346,135.265625,0.9999999999999998,True,6,,,,2,533512212,,suppressed_source,True,False,False,False,四所駅,2376.8029907380082,小津田,746.097013363295,bus_stop,小津田,746.097013363295,市立舞鶴市民病院加佐診療所,1537.9473971466975,舞鶴赤十字病院,likely_public,6520.443654566823,市立舞鶴市民病院加佐診療所,1537.9473971466975,,,,,,,,,,,,False,False,False,
533512221,35.43541666666667,135.278125,1.0,True,3,,,,2,533512212,,suppressed_source,True,False,False,False,四所駅,1638.168969097538,ふじつ温泉前,1521.5100675915173,bus_stop,ふじつ温泉前,1521.5100675915173,市立舞鶴市民病院加佐診療所,2402.7832770622886,舞鶴赤十字病院,likely_public,5459.9160981839495,市立舞鶴市民病院加佐診療所,2402.7832770622886,,,,,,,,,,,,False,False,False,
533512234,35.439583333333346,135.296875,1.0000000000000002,True,67,20.0,20.0,0.29850746268656714,0,,,unaffected,False,False,False,True,四所駅,924.5250857193789,上福井,652.0697222473042,bus_stop,上福井,652.0697222473042,国土交通省共済組合第八管区 海上保安本部支部診療所,2238.009491792024,舞鶴赤十字病院,likely_public,3702.8868871237273,国土交通省共済組合第八管区 海上保安本部支部診療所,2238.009491792024,0.41083916083916083,0.2517482517482518,0.6328671328671329,0.7272727272727273,0.2600066017898186,0.29879211697393515,0.18909571039259535,100,68,50,False,True,True,True,48
533512252,35.43541666666667,135.32187499999998,0.9999999999999998,True,309,156.0,156.0,0.5048543689320388,0,,,unaffected,False,False,False,True,西舞鶴駅,1053.0923908133034,西高前,696.2413471410347,bus_stop,西高前,696.2413471410347,藤井内科医院,758.7913678813773,舞鶴赤十字病院,likely_public,1733.7806554139274,藤井内科医院,758.7913678813773,0.8251748251748252,0.7412587412587412,0.6468531468531469,0.33916083916083917,0.5337669323683311,0.2798669861606925,0.18103284069835004,7,81,56,True,True,True,True,51
533512254,35.439583333333346,135.32187499999998,1.0000000000000002,True,485,163.0,163.0,0.33608247422680415,0,,,unaffected,False,False,False,True,西舞鶴駅,822.0038570681836,西高前,607.6107067474304,bus_stop,西高前,607.6107067474304,藤井内科医院,621.9713886276198,舞鶴赤十字病院,likely_public,1503.0059860818562,藤井内科医院,621.9713886276198,0.8286713286713286,0.36713286713286714,0.583916083916084,0.2517482517482518,0.4838745170913003,0.20861655826690792,0.12181456374326442,21,126,97,True,True,True,True,86
533512261,35.43541666666667,135.328125,1.0,True,1230,292.0,292.0,0.23739837398373984,0,,,unaffected,False,False,False,True,西舞鶴駅,733.4020624728137,西高前,357.43647138685685,bus_stop,西高前,357.43647138685685,井上耳鼻いんこう科,409.3611939412069,舞鶴赤十字病院,likely_public,1323.918896879486,井上耳鼻いんこう科,409.3611939412069,0.9335664335664335,0.1258741258741259,0.3881118881118881,0.17132867132867133,0.3623282312093501,0.15994669665998337,0.06207721443796557,54,153,159,False,True,True,True,134
533512262,35.43541666666667,135.33437499999997,1.0,True,1129,221.0,221.0,0.19574844995571303,0,,,unaffected,False,False,False,True,西舞鶴駅,781.5203565161822,西高前,644.0610364271614,bus_stop,西高前,644.0610364271614,井上耳鼻いんこう科,409.4994473361805,舞鶴赤十字病院,likely_public,1069.3567415351195,井上耳鼻いんこう科,409.4994473361805,0.8881118881118881,0.08391608391608392,0.6223776223776224,0.17482517482517482,0.5527409653283779,0.15526431610347693,0.09663303589656956,4,156,126,True,True,True,True,109
533512263,35.439583333333346,135.328125,1.0,True,1100,335.0,335.0,0.30454545454545456,0,,,unaffected,False,False,False,True,西舞鶴駅,323.4117213154296,西高前,110.53543204709044,bus_stop,西高前,110.53543204709044,藤井内科医院,60.2365368364778,舞鶴赤十字病院,likely_public,1002.9247689632836,藤井内科医院,60.2365368364778,0.9667832167832168,0.26573426573426573,0.06643356643356643,0.006993006993006993,0.0642268570590249,0.006760721795686831,0.00044913886055262164,231,277,283,False,True,True,True,216
533512264,35.439583333333346,135.33437499999997,1.0,True,631,170.0,170.0,0.2694136291600634,0,,,unaffected,False,False,False,True,西舞鶴駅,421.29234001675223,西舞鶴駅前,526.1617445352632,station,西舞鶴駅,421.29234001675223,医療法人秀仁会さくら眼科米田クリニック,140.69695611481558,舞鶴赤十字病院,likely_public,629.8037096088486,医療法人秀仁会さくら眼科米田クリニック,140.69695611481558,0.8356643356643356,0.17832167832167833,0.4370629370629371,0.05244755244755245,0.36523790894420266,0.043828549073304315,0.019155834385185453,53,256,233,False,True,True,True,183
533512271,35.43541666666667,135.340625,1.0,True,14,,4.0,,1,,533512273;533512274,aggregation_destination,False,True,True,False,西舞鶴駅,1152.2536139401345,倉谷西,1084.9004481432544,bus_stop,倉谷西,1084.9004481432544,医療法人秀仁会さくら眼科米田クリニック,872.2326791770478,市立舞鶴市民病院,likely_public,1013.3533114719345,医療法人秀仁会さくら眼科米田クリニック,872.2326791770478,,,,,,,,,,,,False,False,False,
533512273,35.439583333333346,135.340625,1.0,True,3,,,,2,533512271,,suppressed_source,True,False,False,False,西舞鶴駅,945.708720535029,倉谷西,623.9283848366438,bus_stop,倉谷西,623.9283848366438,市立舞鶴市民病院,563.2470623045403,市立舞鶴市民病院,likely_public,563.2470623045403,京都府中丹東保健所,588.9507177772051,,,,,,,,,,,,False,False,False,
533512274,35.439583333333346,135.346875,1.0000000000000002,True,6,,,,2,533512271,,suppressed_source,True,False,False,False,西舞鶴駅,1501.7412442282994,福来西,712.346158230271,bus_stop,福来西,712.346158230271,京都府中丹東保健所,867.8987291428579,市立舞鶴市民病院,likely_public,913.2755158577164,京都府中丹東保健所,867.8987291428579,,,,,,,,,,,,False,False,False,
533512301,35.44375000000001,135.253125,1.0000000000000002,True,8,,,,2,533512302,,suppressed_source,True,False,False,False,四所駅,3408.444687925222,小津田,479.7675550362654,bus_stop,小津田,479.7675550362654,市立舞鶴市民病院加佐診療所,1400.0874524876842,舞鶴赤十字病院,likely_public,7630.430043123948,市立舞鶴市民病院加佐診療所,1400.0874524876842,,,,,,,,,,,,False,False,False,
533512302,35.44375000000001,135.25937499999998,1.0,True,18,,16.0,,1,,533512301,aggregation_destination,False,True,True,False,四所駅,2843.0494450652886,小津田,203.2215081672769,bus_stop,小津田,203.2215081672769,市立舞鶴市民病院加佐診療所,1115.364880082738,舞鶴赤十字病院,likely_public,7063.073794847038,市立舞鶴市民病院加佐診療所,1115.364880082738,,,,,,,,,,,,False,False,False,
533512304,35.44791666666667,135.25937499999998,1.0,True,19,15.0,15.0,0.7894736842105263,0,,,unaffected,False,False,False,True,四所駅,2837.8275598623322,大川,190.3170540213378,bus_stop,大川,190.3170540213378,市立舞鶴市民病院加佐診療所,691.2581325036692,舞鶴赤十字病院,likely_public,7070.524266886964,市立舞鶴市民病院加佐診療所,691.2581325036692,0.3339160839160839,0.9790209790209791,0.17832167832167833,0.3111888111888112,0.05954447650251846,0.10391094919066947,0.018529574855678823,234,206,236,False,False,True,False,
533512311,35.44375000000001,135.265625,1.0,True,82,44.0,44.0,0.5365853658536586,0,,,unaffected,False,False,False,True,四所駅,2278.6618188056377,大川,570.188667034912,bus_stop,大川,570.188667034912,市立舞鶴市民病院加佐診療所,1082.454382934751,舞鶴赤十字病院,likely_public,6495.730120321468,市立舞鶴市民病院加佐診療所,1082.454382934751,0.6048951048951049,0.7832167832167832,0.5594405594405595,0.4755244755244755,0.3384028558853734,0.28764242750256735,0.16091884056087685,61,74,72,False,True,True,True,66
533512313,35.44791666666667,135.265625,1.0000000000000002,True,11,,,,2,533512314,,suppressed_source,True,False,False,False,四所駅,2272.1760087095663,大川,382.8020613678551,bus_stop,大川,382.8020613678551,市立舞鶴市民病院加佐診療所,636.7973982871582,舞鶴赤十字病院,likely_public,6503.861019752138,市立舞鶴市民病院加佐診療所,636.7973982871582,,,,,,,,,,,,False,False,False,
533512314,35.44791666666667,135.27187499999997,1.0,True,3,,9.0,,1,,533512313,aggregation_destination,False,True,True,False,四所駅,1707.6890643679394,藤津,332.20487130941075,bus_stop,藤津,332.20487130941075,市立舞鶴市民病院加佐診療所,988.4451327023775,舞鶴赤十字病院,likely_public,5937.340942444693,市立舞鶴市民病院加佐診療所,988.4451327023775,,,,,,,,,,,,False,False,False,
533512323,35.44791666666667,135.278125,1.0000000000000002,True,8,,,,2,533512324,,suppressed_source,True,False,False,False,四所駅,1146.0880576665422,ふじつ温泉前,183.47455680235393,bus_stop,ふじつ温泉前,183.47455680235393,市立舞鶴市民病院加佐診療所,1480.6669366176218,舞鶴赤十字病院,likely_public,5371.009169210251,市立舞鶴市民病院加佐診療所,1480.6669366176218,,,,,,,,,,,,False,False,False,
533512324,35.44791666666667,135.284375,1.0,True,61,,27.0,,1,,533512323,aggregation_destination,False,True,True,False,四所駅,595.5919047333258,一盃水,134.40112427731233,bus_stop,一盃水,134.40112427731233,市立舞鶴市民病院加佐診療所,2012.8491112178988,舞鶴赤十字病院,likely_public,4804.932096137274,市立舞鶴市民病院加佐診療所,2012.8491112178988,,,,,,,,,,,,True,False,False,
533512331,35.44375000000001,135.29062499999998,1.0,True,48,15.0,15.0,0.3125,0,,,unaffected,False,False,False,True,四所駅,262.84504692420705,四所,424.7759308884387,station,四所駅,262.84504692420705,国土交通省共済組合第八管区 海上保安本部支部診療所,2556.3479828136865,舞鶴赤十字病院,likely_public,4226.5781092246025,国土交通省共済組合第八管区 海上保安本部支部診療所,2556.3479828136865,0.3339160839160839,0.2902097902097902,0.27972027972027974,0.7762237762237763,0.0934031003961074,0.259193603599198,0.07250170730047498,210,89,148,False,True,True,True,127
533512332,35.44375000000001,135.296875,1.0,True,258,89.0,89.0,0.3449612403100775,0,,,unaffected,False,False,False,True,四所駅,630.9540579958947,上福井,204.99631716078486,bus_stop,上福井,204.99631716078486,国土交通省共済組合第八管区 海上保安本部支部診療所,2022.0015190659756,舞鶴赤十字病院,likely_public,3659.3963351516686,国土交通省共済組合第八管区 海上保安本部支部診療所,2022.0015190659756,0.7097902097902098,0.3951048951048951,0.2097902097902098,0.6993006993006993,0.14890703701892513,0.49635679006308375,0.10413079511812946,166,12,116,True,True,True,True,100
533512333,35.44791666666667,135.29062499999998,1.0,True,25,15.0,15.0,0.6,0,,,unaffected,False,False,False,True,四所駅,199.58912266529856,四所,38.756812919052834,bus_stop,四所,38.756812919052834,国土交通省共済組合第八管区 海上保安本部支部診療所,2458.0409166478476,舞鶴赤十字病院,likely_public,4239.21154701216,国土交通省共済組合第八管区 海上保安本部支部診療所,2458.0409166478476,0.3339160839160839,0.8688811188811189,0.013986013986013986,0.7622377622377622,0.00467015501980537,0.25452344857939263,0.003559768511599897,281,93,261,False,True,True,True,205
533512334,35.44791666666667,135.296875,1.0,True,92,30.0,30.0,0.32608695652173914,0,,,unaffected,False,False,False,True,四所駅,607.3173722566062,上福井,293.6439376364264,bus_stop,上福井,293.6439376364264,国土交通省共済組合第八管区 海上保安本部支部診療所,1896.2243582860187,舞鶴赤十字病院,likely_public,3674.0119766134353,国土交通省共済組合第八管区 海上保安本部支部診療所,1896.2243582860187,0.5384615384615384,0.3321678321678322,0.32517482517482516,0.6818181818181818,0.17509413663259815,0.3671328671328671,0.11938236588586237,151,45,101,False,True,True,True,90
533512343,35.44791666666667,135.30312500000002,1.0,True,233,85.0,85.0,0.3648068669527897,0,,,unaffected,False,False,False,True,四所駅,1158.3279782246557,福井小学校口,288.79290171976805,bus_stop,福井小学校口,288.79290171976805,国土交通省共済組合第八管区 海上保安本部支部診療所,1339.1137757869292,舞鶴赤十字病院,likely_public,3109.617193706766,国土交通省共済組合第八管区 海上保安本部支部診療所,1339.1137757869292,0.7062937062937062,0.45104895104895104,0.3146853146853147,0.5664335664335665,0.2222602572252922,0.40006846300552595,0.1258956701765641,121,36,91,False,True,True,True,82
533512344,35.44791666666667,135.309375,0.9999999999999998,True,421,131.0,131.0,0.31116389548693585,0,,,unaffected,False,False,False,True,四所駅,1720.0296651729052,福井小学校口,278.6765336226648,bus_stop,福井小学校口,278.6765336226648,国土交通省共済組合第八管区 海上保安本部支部診療所,796.6430113411278,舞鶴赤十字病院,likely_public,2546.5620099407265,国土交通省共済組合第八管区 海上保安本部支部診療所,796.6430113411278,0.791958041958042,0.28321678321678323,0.2972027972027972,0.36013986013986016,0.2353721453371803,0.28521565846740676,0.08476689150255094,113,75,137,False,True,True,True,118
533512352,35.44375000000001,135.32187499999998,1.0,True,259,77.0,77.0,0.2972972972972973,0,,,unaffected,False,False,False,True,西舞鶴駅,818.3810926888868,千日前,624.0944360921821,bus_stop,千日前,624.0944360921821,いいだクリニック,497.137808133289,舞鶴赤十字病院,likely_public,1392.6336692395405,いいだクリニック,497.137808133289,0.6713286713286714,0.23776223776223776,0.6013986013986014,0.21328671328671328,0.4037361240158443,0.1431854858428285,0.0861115509264563,40,171,135,False,True,True,True,116
533512353,35.44791666666667,135.315625,0.9999999999999998,True,193,81.0,81.0,0.41968911917098445,0,,,unaffected,False,False,False,True,西舞鶴駅,1518.5965718350146,舞鶴港とれとれセンター前,215.25422245420427,bus_stop,舞鶴港とれとれセンター前,215.25422245420427,国土交通省共済組合第八管区 海上保安本部支部診療所,346.27772205016925,舞鶴赤十字病院,likely_public,1985.9857069385878,国土交通省共済組合第八管区 海上保安本部支部診療所,346.27772205016925,0.6853146853146853,0.5524475524475524,0.2202797202797203,0.14685314685314685,0.15096092718470341,0.1006406181231356,0.022169087208942458,165,207,227,False,True,True,True,177
533512354,35.44791666666667,135.32187499999998,0.9999999999999998,True,474,180.0,180.0,0.379746835443038,0,,,unaffected,False,False,False,True,西舞鶴駅,1044.5938347098272,西町,341.63578259485473,bus_stop,西町,341.63578259485473,いいだクリニック,221.69863616936814,舞鶴赤十字病院,likely_public,1430.804273483836,いいだクリニック,221.69863616936814,0.8426573426573427,0.47202797202797203,0.3776223776223776,0.0979020979020979,0.31820626925522033,0.08249792165876083,0.031153061325685908,72,220,207,False,True,True,True,166
533512361,35.44375000000001,135.328125,0.9999999999999998,True,1223,429.0,429.0,0.3507767784137367,0,,,unaffected,False,False,False,True,西舞鶴駅,314.13667236801246,千日前,163.80467894627742,bus_stop,千日前,163.80467894627742,医療法人鶴洋会河﨑内科医院,20.09678804020568,舞鶴赤十字病院,likely_public,828.447034310559,医療法人鶴洋会河﨑内科医院,20.09678804020568,0.9965034965034965,0.4160839160839161,0.14335664335664336,0.0034965034965034965,0.14285539635189984,0.003484277959802435,0.0004994943928388106,170,284,282,True,True,True,True,215
