mesh_code,transport_terrain_elderly_weight_coverage,transport_weighted_mean_ascent_m,transport_weighted_median_ascent_m,transport_weighted_p90_ascent_m,transport_weighted_mean_descent_m,transport_weighted_mean_maximum_grade_percent,medical_terrain_elderly_weight_coverage,medical_weighted_mean_ascent_m,medical_weighted_median_ascent_m,medical_weighted_p90_ascent_m,medical_weighted_mean_descent_m,medical_weighted_mean_maximum_grade_percent,terrain_metric_status
533903463,0.9993149930782524,5.481758226469554,4.074962254911323,11.029908707505854,2.7603276000554464,6.392064374690368,1.0,7.925018765278285,6.724959073350984,16.336688910102446,3.0754219379165053,5.8365115345646394,partial
533903464,0.9599512519489113,2.8268094962669226,1.8053333632639585,5.334195977401066,8.943965777470805,8.738745433673484,0.9402579326571858,13.290175895265085,10.924293512063912,24.627995902664733,2.8708687608549734,7.7576676961593725,partial
533903471,1.0,0.8725889713403652,0.9100563179318399,2.952100164829332,1.481379713572457,2.429823352228093,1.0,2.7731334726279755,2.377201300246945,5.127709004283673,2.0885457578986295,2.570143013843244,available
533903472,1.0,2.0673557412050063,1.135242464809103,3.5440113711900167,8.33203729382178,10.004788412000883,1.0,8.134108569269108,9.448010300951196,14.7242529452568,9.845790538485149,9.962521684232142,available
533903473,1.0,1.4015471894123313,1.1304775425042024,2.321110847357275,4.1455008024926405,6.300762931705362,1.0,4.164922347510665,4.757987318778056,6.307892251202944,2.8336144114034503,4.456241775426136,available
533903474,1.0,6.27765164686484,5.579736805742904,12.363031722480077,11.560473590552018,11.562092063507196,1.0,6.634991741825203,4.86825266295866,15.04232596580308,8.774483100365519,9.835440074158669,available
533903481,0.9910318535124627,4.759148056286586,3.3821302959883823,12.20223478997589,3.5270886520570808,8.892532562589485,0.9910318535124627,12.766205866572525,12.368469783663741,19.72579511565177,2.7688957352353074,13.613875285376484,partial
533903482,1.0,9.460347376106665,1.7814438412029645,38.487947647825806,2.406273835004539,10.607101123035044,1.0,12.684254051290178,6.196736696707589,42.07373268375133,2.2027105513263487,11.660429729274663,available
533903483,1.0,10.238610314658967,10.197808354038877,12.524073108285222,7.189333968857323,12.394673018909632,1.0,10.532631709226212,7.183230472533559,20.11861760479922,4.425358173101636,9.994806432381607,available
533903484,1.0,13.577608896901554,3.1747213016314078,37.37662452370931,1.0636277400098386,13.337549515524023,1.0,12.84943507261176,2.167288001018413,37.37662452370931,1.4616552164549765,13.52503006511041,available
533903493,1.0,33.41833064556416,36.639202890964945,36.639202890964945,1.6668357076584885,29.044333508595578,1.0,36.45894958835818,37.124872103885764,37.23022372056858,1.310208297191308,31.598032197486877,available
533903523,0.9910994418588804,2.9802777725067373,3.5270434317888792,4.59115098887729,3.468302376638901,6.056491805319855,0.9352309658117162,4.988270544881721,4.548231232539328,6.965456652351277,8.162531368498113,10.545184542209205,partial
533903524,1.0,3.6817181209376737,3.5270434317888792,3.5418468170013657,7.405819125046679,15.725424415769268,1.0,2.5776306009051946,2.367825032918649,2.3826284181311355,6.566875999946609,15.784559799003889,available
533903541,0.9476449826476356,1.7026121870432018,1.6810884296915418,1.6810884296915418,10.372258133735123,11.53887915431326,0.9476449826476356,9.943667214055873,9.664311068941693,11.205753685836278,8.875582294328371,9.506018142932296,partial
533903542,1.0,3.879704732192523,3.082844354972547,7.747181111945249,2.1602819032352127,5.395647949418724,1.0,3.5505770730322745,3.2835153949839544,5.928595300650645,4.070806564245396,6.1961387988024645,available
533903543,0.0,,,,,,0.0,,,,,,unavailable
533903544,0.9610068097913812,1.5066873771835385,0.7484843034624191,3.7270158094666,1.9057671457158218,4.388408244759414,1.0,4.598090909915895,4.2871470624944905,7.14556436397158,10.480538468225003,11.984800558599298,partial
533903551,1.0,2.455794222452461,1.3925131353973867,7.246485658907705,2.493355527396958,5.04565416066409,1.0,5.19645129344303,5.253033279141899,7.712677094472284,2.305988482986122,4.979030090581552,available
533903552,1.0,0.8456189083022696,0.7644265696077603,1.5798387577420598,2.0920720549758403,3.259639143247512,1.0,0.598541641463627,0.20972451825793925,2.185480630308593,0.9467700326255277,1.1893360881011883,available
533903553,1.0,0.7180296543516562,0.40617665773483225,2.014182187133297,0.9291224106902866,1.9979061347763565,1.0,4.8649538923406626,5.053860356892692,6.692417370500461,8.759467109594567,7.53563367894082,available
533903554,1.0,0.09926092027364626,0.0,0.61918961455833,0.7295901639638226,1.0743631659930293,1.0,1.6291995017244087,0.9445537079869979,9.203967889542685,4.084590440479205,3.1507611323164104,available
533903561,0.9604378530804348,1.404891451527865,0.5514399464196913,4.672481465796089,2.1012857707673436,3.9408151359689207,1.0,2.95840786146207,1.083045961174733,7.902076421007806,1.4649016914713764,3.829484817391656,partial
533903562,0.9508273139115082,1.8653689557762168,0.4082445176105409,4.0047232489886575,2.0238708369558642,5.617508133335729,0.9698815821571305,19.0934640247528,17.898807302284265,28.304876945798647,1.3644213021243528,7.928001508390738,partial
533903563,0.9592775732327792,0.7284967153893903,0.08199384272063526,2.2602813528711394,7.483739419451962,7.782710956047282,0.8834947515294379,5.2213481588084205,3.2419673910661615,9.502030478207345,4.227552358266963,5.868315793512574,partial
533903564,0.9600400895698237,4.433513008681607,3.573617087045287,11.06963618564814,1.5948589692270443,6.947012434378149,0.25193768329932764,18.34672997575611,19.318248339125514,22.776035579739094,7.118092075891774,10.810141285875225,partial
533903571,1.0,0.46059287358862794,0.0,2.188335070892954,4.199413096232767,3.6535031849628057,1.0,10.786754752832897,12.550478392515839,12.550478392515839,2.1669082948743474,4.78973808313096,available
533903572,1.0,1.608396663195238,1.2345966801717836,3.3178547005150065,6.856238084693471,6.1486465422332435,1.0,2.500120081131687,2.3946432297931395,3.7378987914534108,1.0954538950677521,7.910286848768779,available
533903573,1.0,1.2581193480126767,0.7362214824855577,2.8610565090067297,2.8201396425608367,4.9903036509987535,0.8270457192225024,4.023994266860057,1.4257632358424246,12.586336060589314,10.61316644322589,8.876187112067703,partial
533903574,1.0,1.6818836512035098,1.4896429690786022,3.147983784155848,2.8256916505436873,4.275411419684943,1.0,1.6165653033673049,1.5813570477704673,3.2533373564187116,2.3429381681268384,5.359294668272699,available
533903581,1.0,3.4631561607336083,3.3422035282760447,6.134972727268639,2.2336930322213,2.5182270389786807,1.0,1.4741169408368455,0.4428754128503485,3.092886626418583,1.4569906272649074,3.2297347225349653,available
533903582,1.0,1.433410195345635,1.178731248766617,4.169056269997455,1.27657405725603,2.5215535672686924,1.0,3.4483741532459606,3.431912240560642,5.878489016706652,0.715410416287674,2.641329322101165,available
533903583,1.0,0.8304658399605452,0.5004956181965454,2.0069962805394894,1.2479147994791788,1.8137127218602171,1.0,0.797148001233791,0.49986992594315893,2.0986941423673784,2.4152423079294008,2.3322080126466003,available
533903584,1.0,4.501480441044194,0.5766308022398903,24.975989374729725,1.4100416141439471,5.383691580279483,1.0,9.246169038257522,4.653884589616908,31.790757129817347,3.2064677649908635,6.07055966724507,available
533903591,1.0,7.38261843952906,7.704570426271323,12.89907803713325,1.9015260153016562,8.778583083688462,1.0,32.28970531978703,34.034852191724404,37.35207960061414,3.9302823826391817,20.27970659239005,available
533903593,1.0,9.710474213135784,10.204217517370367,10.6809302538379,1.1167304665622617,9.932251068955868,1.0,36.17861453587154,37.66977300726505,38.14648574373258,4.314458813372174,17.185749209658955,available
533903612,1.0,2.0450431463898067,2.0450431463898067,2.0450431463898067,0.6865328566509454,1.1218897275945494,0.0,,,,,,unavailable
533903621,0.9832090264653646,1.3311148724588833,1.2972019401682058,1.766149106669646,0.6347587790372252,1.776777950334707,0.4033371344425332,4.868084587816232,6.262077267312332,6.262077267312332,7.49154817547203,9.370970157733359,partial
533903622,0.9695353504341422,1.1325332991181207,0.5277742167191999,2.7236007574157544,0.7697083318150265,3.0518918788421248,0.9695353504341422,3.298961795377136,3.286592070293885,4.295786501280357,6.88653687480942,10.268562684591254,partial
533903623,1.0,0.4129317005683784,0.11044005196747975,1.1242652769669483,0.5601850024676396,1.5444440240987645,1.0,2.8706107393669855,2.7163217535532898,3.629158217415277,2.072576877338485,3.2004419087337967,available
533903624,1.0,0.49797615429912223,0.3473361179021204,0.7986401096427755,1.1849028227229814,1.8444485832724988,1.0,1.5231514132149082,1.3386528209460415,1.9813297546236157,2.1236324284078827,3.306161124188218,available
533903631,1.0,1.6785004700676747,1.4137600455221904,5.470913667980776,1.0476507411131668,4.868151540277645,1.0,6.776924716467217,6.8790378316978575,8.485225204478219,7.835871306520881,8.174023748603574,available
533903632,1.0,0.6648289774156965,0.2503042904380042,1.0722200588052608,3.5616964004305327,5.791535814557685,1.0,22.1414973791416,23.90707300449849,26.692848033775974,2.9902867460896974,10.82115131530717,available
533903633,1.0,2.121032932099417,1.6580420345484264,6.033230554455756,2.0568897737538814,5.036307077315537,1.0,5.820740268345732,6.466017915110195,8.485225204478219,8.371178383470111,11.189223320615282,available
533903634,1.0,4.869925947115126,5.339655390263518,6.329507181409646,14.153107980866535,12.114312524916397,1.0,14.244150597937404,9.11596501527547,25.326601275232747,11.548633976429025,13.284129070948932,available
533903641,1.0,11.791917589553435,15.064176429623299,15.949075941610626,3.2538752816805507,10.47367149549354,1.0,5.343369463084493,3.382784137808855,18.18338874053288,2.4499773467595545,4.7529197425168,available
