mesh_code,centroid_lat,centroid_lon,city_area_fraction,centroid_within_city,population,elderly_population,reported_elderly_population,elderly_ratio,HTKSYORI,HTKSAKI,GASSAN,disclosure_status,suppression_flag,aggregation_target_flag,aggregation_flag,primary_eligible_disclosure,nearest_station_name,nearest_station_distance_m,nearest_bus_stop_name,nearest_bus_stop_distance_m,nearest_public_transport_type,nearest_public_transport_name,nearest_public_transport_distance_m,nearest_medical_name,nearest_medical_distance_m,nearest_hospital_name,nearest_hospital_distance_m,nearest_clinic_name,nearest_clinic_distance_m,elderly_population_percentile,elderly_ratio_percentile,transport_distance_percentile,medical_distance_percentile,exploratory_score_a,exploratory_score_b,exploratory_score_c,rank_a_unfiltered,rank_b_unfiltered,rank_c_unfiltered,pareto_frontier,eligibility_population_threshold,eligibility_elderly_threshold,primary_eligible,rank
533903622,35.38541666666667,139.409375,1.0,True,286,93.0,93.0,0.32517482517482516,0,,,unaffected,False,False,False,True,湘南台,5293.772791196281,光友会入口,165.42176073706023,bus_stop,光友会入口,165.42176073706023,湘南希望の郷医務室,168.72819985389637,藤沢御所見病院,972.7960541229442,湘南希望の郷医務室,168.72819985389637,0.19391634980988592,0.8060836501901141,0.39543726235741444,0.21292775665399238,0.07668175049516401,0.041290173343549855,0.016327673109236444,192,223,216,False,True,True,True,216
533903623,35.389583333333334,139.403125,0.7134901687423254,True,659,196.0,196.0,0.29742033383915023,0,,,unaffected,False,False,False,True,湘南台,5770.8425217768745,獺郷,96.29997761709623,bus_stop,獺郷,96.29997761709623,湘南希望の郷医務室,640.4240429266334,藤沢御所見病院,719.0563595931949,湘南希望の郷医務室,640.4240429266334,0.34220532319391633,0.7414448669201521,0.155893536121673,0.8897338403041825,0.05334759791235958,0.3044716563778571,0.04746516316156708,212,70,157,False,True,True,True,157
533903624,35.389583333333334,139.409375,0.9999999999999998,True,148,45.0,45.0,0.30405405405405406,0,,,unaffected,False,False,False,True,湘南台,5208.258171442145,獺郷公民館前,299.38598263751805,bus_stop,獺郷公民館前,299.38598263751805,藤沢御所見病院,512.20339838052,藤沢御所見病院,512.20339838052,湘南希望の郷医務室,524.4391183163292,0.09505703422053231,0.7680608365019012,0.7604562737642585,0.7870722433460076,0.07228671803842761,0.07481675316977257,0.05689486933062553,194,207,148,False,True,True,True,148
533903631,35.38541666666667,139.41562499999998,0.7800054987826984,True,118,35.0,35.0,0.2966101694915254,0,,,unaffected,False,False,False,True,湘南台,4742.550992942942,根下,230.76062619283354,bus_stop,根下,230.76062619283354,湘南希望の郷医務室,733.613882862391,藤沢御所見病院,1156.023497732397,湘南希望の郷医務室,733.613882862391,0.06273764258555133,0.7300380228136882,0.6045627376425855,0.9429657794676806,0.03792884095476297,0.05915945004264916,0.03576559907521375,226,214,173,False,True,True,True,173
533903632,35.38541666666667,139.421875,0.788774185549676,True,39,13.0,13.0,0.3333333333333333,0,,,unaffected,False,False,False,True,湘南台,4195.747413708139,矢崎,159.98626234714308,bus_stop,矢崎,159.98626234714308,慶應義塾湘南藤沢診療所,553.9404426891039,医療法人社団　健育会　湘南慶育病院,1049.6292760427204,慶應義塾湘南藤沢診療所,553.9404426891039,0.015209125475285171,0.8231939163498099,0.3840304182509506,0.8136882129277566,0.005840766817504952,0.012375486128178808,0.0047525631138633445,260,253,245,False,True,True,True,245
533903633,35.389583333333334,139.41562499999998,1.0,True,161,63.0,63.0,0.391304347826087,0,,,unaffected,False,False,False,True,湘南台,4646.934228511149,荒井,128.81164719506344,bus_stop,荒井,128.81164719506344,藤沢御所見病院,807.7071201676466,藤沢御所見病院,807.7071201676466,御所見総合クリニック,857.9085830999585,0.11787072243346007,0.9163498098859315,0.2661596958174905,0.9619771863117871,0.031372435628677586,0.11338894591507756,0.030179567353822927,235,174,182,False,True,True,True,182
533903634,35.389583333333334,139.421875,1.0,True,25,11.0,11.0,0.44,0,,,unaffected,False,False,False,True,湘南台,4087.389874465126,遠藤西の谷,429.2439485867648,bus_stop,遠藤西の谷,429.2439485867648,慶應義塾湘南藤沢診療所,487.2503693539082,医療法人社団　健育会　湘南慶育病院,864.1994878873511,慶應義塾湘南藤沢診療所,487.2503693539082,0.011406844106463879,0.9657794676806084,0.9049429657794676,0.7490494296577946,0.010322543335887464,0.008544290072142144,0.007732095198364373,252,259,232,False,True,True,True,232
533903641,35.38541666666667,139.42812500000002,0.8251342295166736,True,73,20.0,20.0,0.273972602739726,0,,,unaffected,False,False,False,True,湘南台,3655.345215326853,慶応中高降車場,146.84552986874778,bus_stop,慶応中高降車場,146.84552986874778,慶應義塾湘南藤沢診療所,324.1115700314255,医療法人社団　健育会　湘南慶育病院,676.8702021304395,慶應義塾湘南藤沢診療所,324.1115700314255,0.026615969581749048,0.6159695817490495,0.3231939163498099,0.5057034220532319,0.008602119446572886,0.013459786898755223,0.004350121241042562,255,251,247,False,True,True,True,247
533903642,35.38541666666667,139.434375,1.0,True,353,76.0,76.0,0.21529745042492918,0,,,unaffected,False,False,False,True,湘南台,3124.6673024021616,宝泉寺,294.24010680410447,bus_stop,宝泉寺,294.24010680410447,医療法人誠翔会　セントジョージクリニック,319.16612363092946,医療法人社団　健育会　湘南慶育病院,677.7683882261616,医療法人誠翔会　セントジョージクリニック,319.16612363092946,0.1596958174904943,0.2661596958174905,0.7566539923954373,0.49809885931558934,0.12083447787303561,0.07954430452948576,0.060187515594553855,161,201,140,False,True,True,True,140
533903643,35.389583333333334,139.42812500000002,1.0,True,63,30.0,30.0,0.47619047619047616,0,,,unaffected,False,False,False,True,湘南台,3530.4712047172725,遠藤打越,170.32792718053616,bus_stop,遠藤打越,170.32792718053616,慶應義塾湘南藤沢診療所,188.7369394833453,医療法人社団　健育会　湘南慶育病院,321.41202417696417,慶應義塾湘南藤沢診療所,188.7369394833453,0.051330798479087454,0.9847908745247148,0.4144486692015209,0.2585551330798479,0.021273981118709248,0.013271841431855311,0.0055004970192860415,245,252,240,False,True,True,True,240
533903644,35.389583333333334,139.434375,1.0,True,250,71.0,71.0,0.284,0,,,unaffected,False,False,False,True,湘南台,2977.651680090209,諸之木,250.60860860954,bus_stop,諸之木,250.60860860954,医療法人誠翔会　セントジョージクリニック,160.79531674890572,医療法人社団　健育会　湘南慶育病院,323.2994364507227,医療法人誠翔会　セントジョージクリニック,160.79531674890572,0.14068441064638784,0.6730038022813688,0.6463878326996197,0.20152091254752852,0.09093669129234194,0.028350850814671313,0.018325645013285638,183,238,214,False,True,True,True,214
533903651,35.38541666666667,139.440625,0.9999999999999998,True,680,190.0,190.0,0.27941176470588236,0,,,unaffected,False,False,False,True,湘南台,2609.652597440685,遠藤北原,231.75558814305347,bus_stop,遠藤北原,231.75558814305347,プレス工業株式会社藤沢工場診療所,434.89545929841205,医療法人社団　健育会　湘南慶育病院,1051.3661499032714,プレス工業株式会社藤沢工場診療所,434.89545929841205,0.33079847908745247,0.6501901140684411,0.6121673003802282,0.6958174904942965,0.20250401191285114,0.2301753675779612,0.1409058333842272,119,105,79,False,True,True,True,79
533903652,35.38541666666667,139.44687499999998,1.0,True,793,131.0,131.0,0.16519546027742749,0,,,unaffected,False,False,False,True,湘南台,2121.737600241577,東京ラヂエーター前,119.74307915249754,bus_stop,東京ラヂエーター前,119.74307915249754,湘南台宮治クリニック,263.31578941614265,医療法人社団いしずえ　湘南敬愛病院,1041.2557576213148,湘南台宮治クリニック,263.31578941614265,0.26425855513307983,0.06844106463878327,0.22433460076045628,0.39923954372623577,0.05928233746331449,0.10550246497708511,0.02366785335987841,206,181,197,False,True,True,True,197
533903653,35.389583333333334,139.440625,1.0,True,472,163.0,163.0,0.3453389830508475,0,,,unaffected,False,False,False,True,湘南台,2431.7283534689054,秋葉台小学校,65.7410180587485,bus_stop,秋葉台小学校,65.7410180587485,医療法人社団芳晴会　愛児レディースクリニック,50.90549348114646,医療法人社団　健育会　湘南慶育病院,866.3084181548701,医療法人社団芳晴会　愛児レディースクリニック,50.90549348114646,0.2946768060836502,0.8403041825095057,0.08365019011406843,0.034220532319391636,0.024649770851103817,0.010083997166360653,0.0008435282800757961,241,257,259,False,True,True,True,257
533903654,35.389583333333334,139.44687499999998,1.0,True,1543,375.0,375.0,0.24303305249513935,0,,,unaffected,False,False,False,True,湘南台,1898.6589251424705,文化体育館前,134.8836113420657,bus_stop,文化体育館前,134.8836113420657,湘南台宮治クリニック,311.6664596210102,医療法人社団いしずえ　湘南敬愛病院,1027.7343440587865,湘南台宮治クリニック,311.6664596210102,0.5019011406844106,0.43346007604562736,0.2889733840304182,0.4828897338403042,0.14503607107230115,0.24236290823924012,0.07003642975734695,153,100,129,False,True,True,True,129
533903661,35.38541666666667,139.453125,1.0,True,1383,257.0,257.0,0.18582791033984092,0,,,unaffected,False,False,False,True,六会日大前,1609.7692054725824,丸石,132.18370396824625,bus_stop,丸石,132.18370396824625,株式会社ＨＧＳＴジャパン藤沢事業所健康管理室,137.5726524665109,医療法人社団いしずえ　湘南敬愛病院,511.85909086377086,株式会社ＨＧＳＴジャパン藤沢事業所健康管理室,137.5726524665109,0.3916349809885932,0.13688212927756654,0.2813688212927757,0.17870722433460076,0.11019387297777908,0.06998800040480563,0.019692441178538467,169,211,206,False,True,True,True,206
533903662,35.38541666666667,139.45937499999997,1.0000000000000002,True,1136,185.0,185.0,0.16285211267605634,0,,,unaffected,False,False,False,True,六会日大前,1047.647688464373,石川山田,258.45659416046124,bus_stop,石川山田,258.45659416046124,村田会湘南台内科クリニック,196.36971466652912,医療法人社団いしずえ　湘南敬愛病院,290.85019817283893,村田会湘南台内科クリニック,196.36971466652912,0.3155893536121673,0.057034220532319393,0.6768060836501901,0.2813688212927757,0.21359279445994592,0.08879700443840449,0.06009835281382509,113,195,141,False,True,True,True,141
533903663,35.389583333333334,139.453125,1.0,True,910,215.0,215.0,0.23626373626373626,0,,,unaffected,False,False,False,True,湘南台,1393.2757616542647,団地中央,128.47409398087296,bus_stop,団地中央,128.47409398087296,日本精工桐原事業所健康推進室,114.10761581790793,医療法人社団いしずえ　湘南敬愛病院,483.80404667982754,日本精工桐原事業所健康推進室,114.10761581790793,0.3726235741444867,0.38783269961977185,0.2623574144486692,0.14068441064638784,0.09776055747516953,0.05242232792146772,0.01375338641285655,178,217,217,False,True,True,True,217
533903664,35.389583333333334,139.45937499999997,1.0,True,2728,581.0,581.0,0.21297653958944282,0,,,unaffected,False,False,False,True,湘南台,960.3315772057915,桐ヶ谷,100.01991776712039,bus_stop,桐ヶ谷,100.01991776712039,医療法人社団いしずえ　湘南敬愛病院,238.0537781043877,医療法人社団いしずえ　湘南敬愛病院,238.0537781043877,村田会湘南台内科クリニック,289.091197612517,0.6958174904942965,0.25475285171102663,0.17110266159695817,0.34980988593155893,0.11905622460929027,0.24340383697899345,0.04164704435001789,163,99,164,False,True,True,True,164
533903671,35.38541666666667,139.465625,1.0,True,2401,432.0,432.0,0.17992503123698458,0,,,unaffected,False,False,False,True,六会日大前,498.61206898591763,天神町2号,453.2822549919005,bus_stop,天神町2号,453.2822549919005,今村内科クリニック,456.23310756097834,医療法人社団いしずえ　湘南敬愛病院,742.9636273190115,今村内科クリニック,456.23310756097834,0.5437262357414449,0.11026615969581749,0.9125475285171103,0.7186311787072244,0.4961760326157672,0.3907386256849167,0.356567567164943,30,34,14,False,True,True,True,14
533903672,35.38541666666667,139.471875,0.9999999999999998,True,2613,681.0,681.0,0.2606199770378875,0,,,unaffected,False,False,False,True,六会日大前,210.95243122247427,六会日大前駅西口,251.23936823580314,station,六会日大前,210.95243122247427,関野内科医院,28.907378995702913,湘南第一病院,1115.0264423213653,関野内科医院,28.907378995702913,0.8250950570342205,0.5475285171102662,0.5551330798479087,0.011406844106463879,0.45803756017869274,0.009411730688603275,0.005224763043863416,35,258,243,False,True,True,True,243
533903673,35.389583333333334,139.465625,1.0,True,2799,690.0,690.0,0.2465166130760986,0,,,unaffected,False,False,False,True,湘南台,740.2451982622152,湘南台住宅前,363.83441598569107,bus_stop,湘南台住宅前,363.83441598569107,湘南台ふかさわクリニック,279.48223921322096,湘南第一病院,684.7256183724783,湘南台ふかさわクリニック,279.48223921322096,0.8422053231939164,0.4714828897338403,0.8517110266159695,0.43346007604562736,0.717315560438925,0.36506238343766717,0.31092765737656824,9,45,19,False,True,True,True,19
533903674,35.389583333333334,139.471875,1.0,True,3034,709.0,709.0,0.23368490441661174,0,,,unaffected,False,False,False,True,六会日大前,654.0264517773867,六会,343.37208371440215,bus_stop,六会,343.37208371440215,湘南台外科胃腸科医院,215.00280691490346,湘南第一病院,676.5802159685712,湘南台外科胃腸科医院,215.00280691490346,0.8669201520912547,0.376425855513308,0.8174904942965779,0.30798479087452474,0.7086989836487444,0.26699822174673626,0.21826850827204677,10,88,37,False,True,True,True,37
533903681,35.38541666666667,139.47812499999998,1.0,True,2162,558.0,558.0,0.25809435707678074,0,,,unaffected,False,False,False,True,六会日大前,696.5813524093154,雲昌寺,112.5254833956129,bus_stop,雲昌寺,112.5254833956129,杉田外科,443.35680210521,湘南第一病院,1370.015177869244,杉田外科,443.35680210521,0.6711026615969582,0.5361216730038023,0.20532319391634982,0.7034220532319392,0.13779294192485073,0.4720684121499516,0.09692659412964785,157,21,105,False,True,True,True,105
533903682,35.38541666666667,139.484375,0.6220202118091562,True,1405,318.0,318.0,0.22633451957295372,0,,,unaffected,False,False,False,True,六会日大前,1253.31044549962,亀井野三丁目,505.6510412553402,bus_stop,亀井野三丁目,505.6510412553402,杉田外科,949.2278085358377,湘南第一病院,1776.3291553830466,杉田外科,949.2278085358377,0.44106463878326996,0.311787072243346,0.935361216730038,0.9771863117870723,0.4125547571889141,0.4310023276323208,0.4031428615876461,46,26,8,True,True,True,True,8
533903683,35.389583333333334,139.47812499999998,0.9403201796682417,True,1054,200.0,200.0,0.18975332068311196,0,,,unaffected,False,False,False,True,六会日大前,931.9079420014809,六会,232.7515087662638,bus_stop,六会,232.7515087662638,西郡医院,348.64867312572994,湘南第一病院,1044.6942997951833,西郡医院,348.64867312572994,0.3517110266159696,0.1520912547528517,0.6197718631178707,0.5513307984790875,0.21798059824487848,0.19390912113808212,0.12017941728329803,110,120,92,False,True,True,True,92
533903684,35.389583333333334,139.484375,0.15084145501892537,False,154,41.0,41.0,0.2662337662337662,0,,,unaffected,False,False,False,True,六会日大前,1397.8404438252387,雲昌寺,755.272861185345,bus_stop,雲昌寺,755.272861185345,西郡医院,898.2865353227651,湘南第一病院,1539.3909406850464,西郡医院,898.2865353227651,,,,,,,,,,,,True,True,False,
533903712,35.39375,139.39687499999997,0.634842022094355,True,1066,192.0,192.0,0.1801125703564728,0,,,unaffected,False,False,False,True,湘南台,6297.031083151785,宮原南,763.5642557184768,bus_stop,宮原南,763.5642557184768,藤沢御所見病院,1076.922017172146,藤沢御所見病院,1076.922017172146,御所見総合クリニック,1130.2340277666437,0.33460076045627374,0.11787072243346007,0.9885931558935361,0.9847908745247148,0.33078402174384475,0.32951177550636845,0.32575308605192316,70,58,17,True,True,True,True,17
533903714,35.397916666666674,139.39687499999997,0.7744396120504796,True,99,25.0,25.0,0.25252525252525254,0,,,unaffected,False,False,False,True,湘南台,6293.530801127223,宮原中央,957.1989561816131,bus_stop,宮原中央,957.1989561816131,藤沢御所見病院,1153.4304810311307,藤沢御所見病院,1153.4304810311307,御所見総合クリニック,1156.8848471927874,0.034220532319391636,0.5019011406844106,1.0,0.9961977186311787,0.034220532319391636,0.034090416226922465,0.034090416226922465,233,228,176,True,True,True,True,176
533903721,35.39375,139.403125,1.0,True,519,163.0,163.0,0.3140655105973025,0,,,unaffected,False,False,False,True,湘南台,5729.883550462894,宮原南,275.52990830253935,bus_stop,宮原南,275.52990830253935,藤沢御所見病院,510.28272436707067,藤沢御所見病院,510.28272436707067,御所見総合クリニック,574.590708142257,0.2946768060836502,0.7870722433460076,0.7262357414448669,0.779467680608365,0.21400482875276497,0.2296910465671038,0.16680984750690805,111,106,62,False,True,True,True,62
533903722,35.39375,139.409375,1.0,True,255,124.0,124.0,0.48627450980392156,0,,,unaffected,False,False,False,True,湘南台,5162.8687011099,宮原中央,272.03150775902907,bus_stop,宮原中央,272.03150775902907,藤沢御所見病院,75.57758361427416,藤沢御所見病院,75.57758361427416,御所見総合クリニック,166.03495123646397,0.25475285171102663,0.9885931558935361,0.7186311787072244,0.060836501901140684,0.1830733421041218,0.015498272347438882,0.011137541724965585,128,250,221,False,True,True,True,221
533903723,35.397916666666674,139.403125,1.0,True,216,79.0,79.0,0.36574074074074076,0,,,unaffected,False,False,False,True,湘南台,5726.067228421536,宮原,463.61596740803196,bus_stop,宮原,463.61596740803196,御所見総合クリニック,625.4252723330708,藤沢御所見病院,656.5633822483694,御所見総合クリニック,625.4252723330708,0.1634980988593156,0.8745247148288974,0.9163498098859315,0.870722433460076,0.14982145180644507,0.14236146250487935,0.13045289910142935,147,157,86,False,True,True,True,86
533903724,35.397916666666674,139.409375,1.0,True,796,313.0,313.0,0.39321608040201006,0,,,unaffected,False,False,False,True,湘南台,5158.663720577549,宮原,182.17528114920617,bus_stop,宮原,182.17528114920617,御所見総合クリニック,297.633041395837,藤沢御所見病院,420.01428069561,御所見総合クリニック,297.633041395837,0.4372623574144487,0.9277566539923955,0.4752851711026616,0.45627376425855515,0.2078243143604794,0.19951134178606025,0.09482478221770924,117,113,106,False,True,True,True,106
533903731,35.39375,139.41562499999998,1.0,True,333,99.0,99.0,0.2972972972972973,0,,,unaffected,False,False,False,True,湘南台,4596.035526099606,打戻大仲,83.6505459850593,bus_stop,打戻大仲,83.6505459850593,御所見総合クリニック,608.0026941082597,藤沢御所見病院,629.0711544717847,御所見総合クリニック,608.0026941082597,0.20152091254752852,0.7376425855513308,0.10646387832699619,0.8555133079847909,0.021454697913805318,0.17240382252164987,0.01835477958405398,244,135,212,False,True,True,True,212
533903732,35.39375,139.421875,1.0,True,128,27.0,27.0,0.2109375,0,,,unaffected,False,False,False,True,湘南台,4029.460564692499,宇都母知神社入口,97.87763948952613,bus_stop,宇都母知神社入口,97.87763948952613,慶應義塾湘南藤沢診療所,771.5663500090692,医療法人社団　健育会　湘南慶育病院,905.1510063963772,慶應義塾湘南藤沢診療所,771.5663500090692,0.04182509505703422,0.23574144486692014,0.1634980988593156,0.9581749049429658,0.0068383235264352525,0.040075756480504265,0.006552309994911344,258,225,238,False,True,True,True,238
533903733,35.397916666666674,139.41562499999998,0.9999999999999998,True,408,151.0,151.0,0.3700980392156863,0,,,unaffected,False,False,False,True,湘南台,4591.342429353095,古里団地,240.1343162231425,bus_stop,古里団地,240.1343162231425,鈴木医院,406.46707620758616,藤沢御所見病院,752.6024097750696,鈴木医院,406.46707620758616,0.2889733840304182,0.8935361216730038,0.6311787072243346,0.6501901140684411,0.18239384695456054,0.18788763752548104,0.1185906761567675,129,126,93,False,True,True,True,93
533903734,35.397916666666674,139.421875,1.0,True,83,23.0,23.0,0.27710843373493976,0,,,unaffected,False,False,False,True,湘南台,4024.137996269391,西菖蒲沢,481.10921982459513,bus_stop,西菖蒲沢,481.10921982459513,鈴木医院,639.5621432928705,医療法人社団　健育会　湘南慶育病院,1148.5187283691068,鈴木医院,639.5621432928705,0.030418250950570342,0.6425855513307985,0.9239543726235742,0.8859315589353612,0.02810507597334066,0.026948488484725818,0.024899173771058453,237,239,192,False,True,True,True,192
533903741,35.39375,139.42812500000002,1.0,True,136,30.0,30.0,0.22058823529411764,0,,,unaffected,False,False,False,True,湘南台,3463.270396951905,遠藤西の谷,314.2552460984658,bus_stop,遠藤西の谷,314.2552460984658,医療法人社団　健育会　湘南慶育病院,419.28074298075546,医療法人社団　健育会　湘南慶育病院,419.28074298075546,慶應義塾湘南藤沢診療所,627.3225133579591,0.051330798479087454,0.29277566539923955,0.7756653992395437,0.6768060836501901,0.03981552429556593,0.03474099668926831,0.026947389066960974,221,226,190,False,True,True,True,190
533903742,35.39375,139.434375,1.0000000000000002,True,259,66.0,66.0,0.2548262548262548,0,,,unaffected,False,False,False,True,湘南台,2897.690414236514,藤沢ジャンボゴルフ前,442.04169459020557,bus_stop,藤沢ジャンボゴルフ前,442.04169459020557,医療法人社団　健育会　湘南慶育病院,420.7292218645511,医療法人社団　健育会　湘南慶育病院,420.7292218645511,医療法人誠翔会　セントジョージクリニック,614.150938236685,0.12927756653992395,0.5133079847908745,0.908745247148289,0.6806083650190115,0.11748037415605256,0.0879873931963741,0.07995812537617265,164,196,121,False,True,True,True,121
533903743,35.397916666666674,139.42812500000002,1.0,True,153,54.0,54.0,0.35294117647058826,0,,,unaffected,False,False,False,True,湘南台,3457.1077900830537,菖蒲沢,235.1879642800739,bus_stop,菖蒲沢,235.1879642800739,医療法人社団　健育会　湘南慶育病院,821.9647868232088,医療法人社団　健育会　湘南慶育病院,821.9647868232088,宮本内科消化器科クリニック,857.533965888808,0.11026615969581749,0.8555133079847909,0.623574144486692,0.9657794676806084,0.06875912619815235,0.10649279301421158,0.06640615229783535,198,179,132,False,True,True,True,132
533903744,35.397916666666674,139.434375,1.0,True,178,53.0,53.0,0.29775280898876405,0,,,unaffected,False,False,False,True,湘南台,2890.354175709116,笹久保,84.8186040442719,bus_stop,笹久保,84.8186040442719,宮本内科消化器科クリニック,562.6781148362896,医療法人社団　健育会　湘南慶育病院,822.7043998277821,宮本内科消化器科クリニック,562.6781148362896,0.10646387832699619,0.7452471482889734,0.11406844106463879,0.8174904942965779,0.01214416863045584,0.08703320851826685,0.009927742416532341,251,197,224,False,True,True,True,224
533903751,35.39375,139.440625,1.0,True,1714,338.0,338.0,0.1971995332555426,0,,,unaffected,False,False,False,True,湘南台,2333.16418688853,遠藤,254.71095713514396,bus_stop,遠藤,254.71095713514396,医療法人社団芳晴会　愛児レディースクリニック,491.21737316493227,医療法人社団　健育会　湘南慶育病院,907.1645749991286,医療法人社団芳晴会　愛児レディースクリニック,491.21737316493227,0.4524714828897338,0.19011406844106463,0.6577946768060836,0.752851711026616,0.29763333285142185,0.3406439300842863,0.22407376389574724,82,56,35,False,True,True,True,35
533903752,35.39375,139.44687499999998,1.0,True,1440,251.0,251.0,0.17430555555555555,0,,,unaffected,False,False,False,True,湘南台,1770.6995839305716,南大山,81.86507469483232,bus_stop,南大山,81.86507469483232,みやけ眼科,147.6227651128664,医療法人社団いしずえ　湘南敬愛病院,1206.4821245902415,みやけ眼科,147.6227651128664,0.38783269961977185,0.09505703422053231,0.10266159695817491,0.18631178707224336,0.03981552429556593,0.07225780335121225,0.007418101484725212,221,209,233,False,True,True,True,233
533903753,35.397916666666674,139.440625,1.0,True,1060,292.0,292.0,0.27547169811320754,0,,,unaffected,False,False,False,True,湘南台,2324.0792966297718,仲之桜,115.63273843405379,bus_stop,仲之桜,115.63273843405379,医療法人知真会　湘南真心クリニック,302.40322450722124,医療法人社団　健育会　湘南慶育病院,1150.1058809398344,医療法人知真会　湘南真心クリニック,302.40322450722124,0.41825095057034223,0.623574144486692,0.21292775665399238,0.467680608365019,0.08905723662334283,0.19560785901198516,0.04165034260331243,184,118,163,False,True,True,True,163
533903754,35.397916666666674,139.44687499999998,1.0,True,764,177.0,177.0,0.23167539267015708,0,,,unaffected,False,False,False,True,湘南台,1758.7453584331174,菖蒲沢団地,247.55267063822842,bus_stop,菖蒲沢団地,247.55267063822842,グランドヴィラ湘南台診療所,303.4850845910409,医療法人社団いしずえ　湘南敬愛病院,1510.7276861808832,グランドヴィラ湘南台診療所,303.4850845910409,0.311787072243346,0.34600760456273766,0.6387832699619772,0.4714828897338403,0.19916436553947578,0.1470022698029464,0.09390259059655892,121,152,109,False,True,True,True,109
533903762,35.39375,139.45937499999997,1.0,True,2409,391.0,391.0,0.16230801162308012,0,,,unaffected,False,False,False,True,湘南台,672.9386873260268,円行上庭,176.7744478259792,bus_stop,円行上庭,176.7744478259792,桧山整形外科,341.9750831376249,医療法人社団いしずえ　湘南敬愛病院,675.3383321692537,桧山整形外科,341.9750831376249,0.5133079847908745,0.049429657794676805,0.4448669201520912,0.5399239543726235,0.2283537422833928,0.27714727695933145,0.12329365552943641,104,81,90,False,True,True,True,90
533903763,35.397916666666674,139.453125,1.0,True,13,0.0,0.0,0.0,0,,,unaffected,False,False,False,True,湘南台,1195.68736334707,いすゞ南門,273.6996927820885,bus_stop,いすゞ南門,273.6996927820885,いすゞ自動車藤沢工場健康診断診療所,406.9883707327492,医療法人社団いしずえ　湘南敬愛病院,1208.3917406995922,いすゞ自動車藤沢工場健康診断診療所,406.9883707327492,0.0038022813688212928,0.0038022813688212928,0.7224334600760456,0.6539923954372624,0.0027468952854602493,0.0024866631005219103,0.0017964486277534711,261,263,255,False,False,False,False,
533903764,35.397916666666674,139.45937499999997,0.9999999999999998,True,2282,463.0,463.0,0.20289219982471515,0,,,unaffected,False,False,False,True,湘南台,640.9311457584884,北警察署前,268.0510084403829,bus_stop,北警察署前,268.0510084403829,すが内科クリニック,382.07131406249636,湘南第一病院,914.0807164868937,すが内科クリニック,382.07131406249636,0.5741444866920152,0.20912547528517111,0.6996197718631179,0.6083650190114068,0.4016828347959346,0.34928942156168225,0.24436978542718454,49,53,31,False,True,True,True,31
533903771,35.39375,139.465625,1.0,True,3430,558.0,558.0,0.16268221574344024,0,,,unaffected,False,False,False,True,湘南台,280.34294025662797,湘南台住宅前,197.94043105282742,bus_stop,湘南台住宅前,197.94043105282742,医療法人誠翔会　中沢内科医院,30.115221695391828,湘南第一病院,332.6567053177308,医療法人誠翔会　中沢内科医院,30.115221695391828,0.6711026615969582,0.053231939163498096,0.5247148288973384,0.015209125475285171,0.35213751825239636,0.01020688458702598,0.005355703699656218,61,256,241,False,True,True,True,241
533903772,35.39375,139.471875,0.9999999999999998,True,2715,524.0,524.0,0.19300184162062614,0,,,unaffected,False,False,False,True,湘南台,580.2482622726969,今田,65.21511043543981,bus_stop,今田,65.21511043543981,メディカルパーク湘南,189.20516612777905,湘南第一病院,315.55163772460105,メディカルパーク湘南,189.20516612777905,0.6197718631178707,0.16730038022813687,0.07984790874524715,0.2623574144486692,0.049487487169107544,0.16260174355563908,0.012983409181248748,217,140,219,False,True,True,True,219
533903773,35.397916666666674,139.465625,1.0,True,6124,1103.0,1103.0,0.180111038536904,0,,,unaffected,False,False,False,True,湘南台,170.4615719471916,湘南台駅東口,208.46871936625095,station,湘南台,170.4615719471916,湘南台東口クリニック,78.03404269608686,湘南第一病院,424.0378553477928,湘南台東口クリニック,78.03404269608686,0.9809885931558935,0.11406844106463879,0.41825095057034223,0.07984790874524715,0.41029941158611516,0.07832988766644017,0.03276154997455673,47,204,180,False,True,True,True,180
533903774,35.397916666666674,139.471875,1.0,True,2946,494.0,494.0,0.16768499660556688,0,,,unaffected,False,False,False,True,湘南台,513.1867577553061,今田上原,102.47323624187683,bus_stop,今田上原,102.47323624187683,明石医院,33.96592674587439,湘南第一病院,410.75661113249186,明石医院,33.96592674587439,0.596958174904943,0.07224334600760456,0.18250950570342206,0.019011406844106463,0.10895054142751812,0.011349014732033137,0.002071303068964223,171,254,254,False,True,True,True,253
533903781,35.39375,139.47812499999998,0.5420968545598812,True,1010,142.0,142.0,0.1405940594059406,0,,,unaffected,False,False,False,True,湘南台,1102.575625028516,今田西原,339.2959953439174,bus_stop,今田西原,339.2959953439174,瀬戸山産婦人科,427.36846565141116,湘南第一病院,856.251014774963,瀬戸山産婦人科,427.36846565141116,0.27756653992395436,0.019011406844106463,0.8136882129277566,0.6844106463878327,0.22585262183926322,0.18996949500498778,0.15457593890139687,107,124,67,False,True,True,True,67
