mesh_code,network_transport_weighted_mean_distance_m,network_transport_weighted_median_distance_m,network_transport_weighted_p90_distance_m,network_medical_weighted_mean_distance_m,network_medical_weighted_median_distance_m,network_medical_weighted_p90_distance_m,transport_elderly_weight_coverage,medical_elderly_weight_coverage,network_reachable_buildings_transport,network_reachable_buildings_medical,centroid_transport_distance,weighted_mean_transport_distance,weighted_median_transport_distance,weighted_p90_transport_distance,transport_difference,centroid_medical_distance,weighted_mean_medical_distance,weighted_median_medical_distance,weighted_p90_medical_distance,medical_difference,population_weighted_mean_transport_distance,population_weighted_median_transport_distance,population_weighted_p90_transport_distance,population_weighted_mean_medical_distance,population_weighted_median_medical_distance,population_weighted_p90_medical_distance,residential_building_count,estimated_population_allocated,estimated_elderly_allocated,citywide_screening_rank,label,network_minus_building_euclidean_transport_m,network_minus_building_euclidean_medical_m,network_transport_detour_ratio,network_medical_detour_ratio,network_metric_status
523973972,371.8109863103155,375.54031771140205,492.97187211377525,460.72536211336535,468.4272455724844,577.5354421530304,1.0,1.0,910,910,338.66423235749966,250.28219395948167,254.9136301356496,339.6467585584201,-88.38203839801798,387.8718764963098,296.3783738647206,302.8463061432826,390.7302206432771,-91.49350263158924,250.28219395948167,254.9136301356496,339.6467585584201,296.3783738647206,302.8463061432826,390.7302206432771,910,2759.0,634.0,9.0,熊倉通り周辺,121.52879235083384,164.34698824864478,1.4855670730236135,1.554517477458256,available
523973973,293.3587864987806,317.64340819782973,410.3309040371371,449.17461523592345,401.5132179380138,683.8192784808721,1.0,1.0,659,659,303.2578745446694,202.982151106554,218.9483273160263,300.05777009542845,-100.27572343811542,349.0397128753225,251.33740309097493,229.97055256457384,366.1932837430037,-97.70230978434762,202.98215110655403,218.9483273160263,300.05777009542845,251.33740309097504,229.97055256457384,366.1932837430037,659,2548.9999999999995,441.0,32.0,太平橋周辺,90.3766353922266,197.83721214494852,1.4452442488146855,1.787137965586995,available
523973974,285.09674952212424,290.8584705423674,403.36232030644845,216.23201509458346,218.47823031391383,306.81381227228576,1.0,1.0,896,896,127.1449244967822,160.40301452327571,162.4468048161637,231.2832305128597,33.25809002649352,128.88005656469792,120.82870426602244,117.88118533152172,184.05681725546364,-8.051352298675496,160.40301452327571,162.4468048161637,231.2832305128597,120.8287042660224,117.88118533152172,184.05681725546364,896,3199.0,671.0,178.0,原周辺,124.69373499884853,95.40331082856102,1.7773777529645773,1.7895748895768706,available
523973981,251.57882180408927,245.21704378779881,412.9461617660725,358.1438882077588,345.4414637931707,500.473900146539,1.0,1.0,1004,1004,154.76803147049003,174.69048268937328,162.63230009395596,312.5307421430542,19.922451218883253,228.76730425962012,241.19253752267824,238.8300396013678,344.7668378807037,12.42523326305809,174.6904826893733,162.63230009395596,312.5307421430542,241.19253752267815,238.8300396013678,344.7668378807037,1004,2998.0,677.0,103.0,上岡周辺,76.88833911471599,116.95135068508054,1.4401404010740262,1.4848879318004775,available
523973982,263.3056579272067,218.09969201361253,477.370616734059,308.49230137188385,285.3887949806541,502.3507753980885,1.0,1.0,939,939,81.43343052201563,169.43008928907318,149.12729048216605,309.28747999384177,87.99665876705755,278.33162190952106,201.71571489499703,181.1582201967044,349.8620506698899,-76.61590701452403,169.43008928907315,149.12729048216605,309.28747999384177,201.7157148949971,181.1582201967044,349.8620506698899,939,2971.0,748.0,170.0,柳小路周辺,93.87556863813353,106.77658647688682,1.5540666892878023,1.5293419331878495,available
523973983,239.01066121099623,246.3525409053594,346.46580475709914,331.6353718943185,339.8372870477001,513.7670891838726,1.0,1.0,1007,1007,196.03633010798265,152.47215749128512,158.83481278593163,224.9592197781391,-43.56417261669753,176.6292063084683,233.51066592359064,225.65777479229703,394.0384372233772,56.88145961512234,152.47215749128512,158.83481278593163,224.9592197781391,233.51066592359064,225.65777479229703,394.0384372233772,1007,2978.0000000000005,685.0,101.0,高瀬通り周辺,86.53850371971112,98.12470597072786,1.5675692214472496,1.4202150920285423,available
523973984,240.8554594415095,244.26827579564886,368.8202776451406,270.56910658354025,255.2483732087273,431.22306655422864,1.0,1.0,993,993,174.01213963056128,155.72328669852138,147.3178315807144,264.0132140931086,-18.2888529320399,164.812685878072,167.4299165166829,137.44419253369,309.12106974505633,2.61723063861092,155.72328669852138,147.3178315807144,264.0132140931086,167.42991651668288,137.44419253369,309.12106974505633,993,3541.0,829.0,120.0,石上周辺,85.13217274298813,103.13919006685734,1.5466887743501272,1.6160141043645593,available
523973991,385.10564463210056,394.8623180077627,567.4512817117833,330.4789258987629,296.3717163484517,541.4457713149432,0.9977532351532125,0.9977532351532125,595,595,306.5293250111335,261.91550850976364,263.04934318424915,421.9254413247054,-44.613816501369854,139.08504142319,168.39680942539087,169.6716680279525,286.5826258702764,29.311768002200864,261.91550850976364,263.04934318424915,421.9254413247054,168.39680942539087,169.6716680279525,286.5826258702764,596,1838.0,538.0,112.0,柳小路周辺,123.19013612233692,162.08211647337203,1.470343038574765,1.9625011128561993,partial
523973992,389.5609837612205,378.17027464977826,491.78282119149503,483.90153360175145,440.1494758356584,573.8440321328674,0.9867763367217289,0.9867763367217289,117,117,493.5845611808633,315.6988463349635,304.6339633106156,406.2930379970658,-177.88571484589983,503.44745648642345,305.7606522822334,292.1953755957463,363.0162534367177,-197.68680420419005,315.6988463349635,304.6339633106156,406.2930379970658,305.7606522822335,292.1953755957463,363.0162534367177,118,244.0,97.0,78.0,片瀬中学校前周辺,73.862137426257,178.14088131951803,1.2339639130257942,1.5826154542445328,partial
523973993,264.61215377167946,270.6515983974954,328.21004574432425,405.75130129583306,283.07903029498755,599.2715679102266,1.0,1.0,89,89,268.4611976653172,182.92057296453768,167.3473720134331,272.112157072228,-85.54062470077952,191.7848049010279,252.41437598813096,164.24152000219388,414.1793005291928,60.629571087103045,182.9205729645376,167.3473720134331,272.112157072228,252.41437598813096,164.24152000219388,414.1793005291928,89,1042.0,200.0,133.0,県合同庁舎前周辺,81.69158080714178,153.3369253077021,1.44659591582943,1.6074809515402257,available
523973994,342.43242905050425,359.48207236097767,467.0745909259073,750.335474905092,747.671749017498,861.1008075568744,0.9392669310639016,0.9392669310639016,368,368,276.9792351838688,254.95652409741464,252.941194362524,368.33104054667393,-22.02271108645417,476.6603783150561,454.9608763031437,469.3591141119784,560.2251150436996,-21.69950201191233,254.9565240974147,252.941194362524,368.33104054667393,454.9608763031437,469.3591141119784,560.2251150436996,371,3349.0,688.0,5.0,御霊神社前周辺,87.47590495308961,295.3745986019483,1.3431012611376303,1.649230766834417,partial
523974903,353.4013674213514,310.847688701307,474.9407033253972,623.3389418345215,585.8797421037468,775.5074314403621,1.0,1.0,66,66,402.8070834656366,286.37002287281456,259.2650113959735,386.443843731109,-116.43706059282204,336.2747653276665,484.2700918445416,489.6268912919021,632.1330963300359,147.99532651687514,286.3700228728147,259.2650113959735,386.443843731109,484.2700918445416,489.6268912919021,632.1330963300359,66,1514.9999999999998,428.0,,御霊神社前周辺,67.03134454853682,139.06884998997992,1.2340724908148204,1.2871720808945253,available
533903051,573.9595316179157,608.3917552784679,655.5575476337013,205.15865532072874,213.75895016983884,322.2146368603857,1.0,1.0,55,55,505.4270324688314,391.6483197892895,414.5962644979968,467.134129038221,-113.77871267954193,301.2731158495139,128.047463530032,127.05035479649446,161.10189062266133,-173.2256523194819,391.64831978928953,414.5962644979968,467.134129038221,128.04746353003205,127.05035479649446,161.10189062266133,55,2715.9999999999995,636.9999999999999,,辻堂周辺,182.3112118286262,77.11119179069675,1.4654972397857122,1.6022078818657055,available
533903052,325.8626578287815,350.5314097742598,470.72740309735235,203.99490766384517,197.85726086270822,322.2146368603857,1.0,1.0,563,563,141.5113771770096,192.8278405234664,202.30309321010887,320.68583228872734,51.31646334645677,97.20671166531828,104.29489995360542,109.91022457804954,145.75299739779513,7.088188288287142,192.8278405234664,202.30309321010887,320.68583228872734,104.29489995360544,109.91022457804954,145.75299739779513,563,2883.0,622.0,195.0,辻堂駅周辺,133.0348173053151,99.70000771023975,1.689914988127066,1.955943270040916,available
533903054,379.6923130378953,413.07063176682146,470.70085990812777,311.9464371594025,322.2146368603857,442.3840869942537,1.0,1.0,70,70,102.55333807342062,220.0002331417572,210.95218720206893,304.7114560615887,117.44689506833656,116.3898706075082,152.8052111683954,127.05035479649446,236.61719094730125,36.4153405608872,220.0002331417573,210.95218720206893,304.7114560615887,152.8052111683954,127.05035479649446,236.61719094730125,70,2083.0,565.0000000000001,209.0,神台公園前周辺,159.6920798961381,159.14122599100708,1.7258723212044982,2.041464651461587,available
533903061,315.46878838312045,309.98000117163957,499.55957328863536,399.2419433002739,412.6247649615701,646.1223654473064,1.0,1.0,732,732,214.324121511022,170.78825714040815,146.7680483159416,330.9081274999764,-43.535864370613865,312.6190611692852,241.81245751485167,223.46746454158972,440.4308036401264,-70.80660365443353,170.78825714040815,146.7680483159416,330.9081274999764,241.81245751485173,223.46746454158972,440.4308036401264,732,2830.0,556.0,53.0,新町一丁目周辺,144.6805312427123,157.4294857854222,1.847133952094656,1.6510396007027601,available
533903062,393.1660423338603,390.8553337261969,524.273137735982,436.2220506548699,436.36565854911333,626.5857343835328,1.0,1.0,1015,1015,316.1490705585988,240.83599499166647,249.2138328891045,342.7714821673522,-75.31307556693233,349.1072057971764,295.2245170389165,299.9692357555411,432.943526694853,-53.88268875825992,240.83599499166647,249.2138328891045,342.7714821673522,295.2245170389164,299.9692357555411,432.943526694853,1015,3759.0,696.0,11.0,新町三丁目周辺,152.3300473421938,140.99753361595344,1.6325053169376313,1.4775942561618862,available
533903063,268.7493621982644,288.6395084397803,376.8915608211508,311.8391023151373,326.3851273054443,425.45901157387436,1.0,1.0,829,829,267.5612491957263,164.68057446582705,168.30693714222636,241.2425229817259,-102.88067472989924,250.6395166741809,212.77011131496596,220.8984735689029,327.4474938812997,-37.869405359214966,164.68057446582705,168.30693714222636,241.2425229817259,212.77011131496596,220.8984735689029,327.4474938812997,829,3700.0,941.0,28.0,新町一丁目周辺,104.06878773243736,99.06899100017137,1.6319433125006053,1.465615167411923,available
533903064,253.45527582720806,262.3936746449252,383.54639453818027,306.24919342603835,316.334071806901,424.5718032634072,1.0,1.0,871,871,228.1393462745407,165.25724624866515,171.2852309904611,236.91464360573968,-62.88210002587556,24.887801614230728,172.79000434729286,183.959557389056,230.61031859764503,147.90220273306213,165.25724624866515,171.2852309904611,236.91464360573968,172.79000434729286,183.959557389056,230.61031859764503,871,3345.0,810.0,248.0,住宅前周辺,88.1980295785429,133.45918907874548,1.5337014356745964,1.7723779484981326,available
533903071,285.411176642714,283.64866815159064,407.938108832275,289.7400154237482,283.1902818978743,392.05656815814865,1.0,1.0,613,613,135.34101046784235,156.14676519123103,156.86075723898463,230.12376087922144,20.805754723388706,136.04572569142306,151.85767902591087,149.90419041925696,232.09981748230916,15.81195333448781,156.14676519123108,156.86075723898463,230.12376087922144,151.8576790259109,149.90419041925696,232.09981748230916,613,2408.0,440.00000000000006,187.0,藤沢SST前周辺,129.26441145148297,137.88233639783735,1.8278391889398056,1.9079707873996352,available
533903072,244.8685000882641,253.01172758330694,351.445625383835,323.6416610767871,330.7104582503816,480.1873289179834,1.0,1.0,644,644,195.79532362855895,151.54614533160174,154.1433553961724,221.7423290902664,-44.24917829695724,243.46450220633827,215.1751360052681,215.4177920714514,343.60907501961424,-28.289366201070152,151.54614533160174,154.1433553961724,221.7423290902664,215.1751360052681,215.4177920714514,343.60907501961424,644,2111.0,362.0,113.0,藤沢警察署前周辺,93.32235475666238,108.46652507151902,1.6158015735237707,1.5040848449556155,available
533903073,205.2652616524188,146.0226962381625,482.2934938845756,384.2916083979368,345.96393018947623,493.7096433243494,1.0,1.0,32,32,229.39762894515007,113.04908031185032,120.2486169777328,193.5980850999752,-116.34854863329976,101.7743960292316,194.42867287119927,183.199236453116,288.741871359804,92.65427684196771,113.04908031185032,120.2486169777328,193.5980850999752,194.4286728711993,183.199236453116,288.741871359804,32,202.0,47.0,237.0,NOK前周辺,92.21618134056847,189.86293552673752,1.8157181030238063,1.9765171603702385,available
533903074,231.09483520399735,244.31568889710468,317.36052344312645,733.3524467659684,773.4804931889548,862.0908632192254,1.0,1.0,475,475,150.60812332370978,149.4767015239381,153.36014913424043,217.65671029574307,-1.1314217997716869,527.9054034572841,483.0926603608783,502.2011341885508,565.3994577535465,-44.81274309640588,149.47670152393806,153.36014913424043,217.65671029574307,483.0926603608783,502.2011341885508,565.3994577535465,475,1699.0,341.0,91.0,神明町周辺,81.61813368005926,250.25978640509004,1.5460257876173997,1.518036821793446,available
533903081,367.95111505384693,384.7058648870153,498.62924066913837,460.50061570369934,461.4582606915993,596.1898880128055,1.0,1.0,973,973,337.06033246113634,250.2531959235857,252.2879710152336,360.1040488799072,-86.8071365375506,338.1145791729482,318.3977006960031,326.4669508073848,448.2198842343079,-19.716878476945112,250.2531959235857,252.2879710152336,360.1040488799072,318.3977006960031,326.4669508073848,448.2198842343079,973,2996.0,653.0,15.0,鵠沼小学校前周辺,117.69791913026123,142.10291500769625,1.4703153488045764,1.4463063479951823,available
533903082,240.15699582365178,244.49095258214527,376.11598380572843,219.79636305094138,183.04107695129184,379.0489133963006,1.0,1.0,716,716,97.67281194677456,164.1356406101667,170.15588666550974,242.88181739962548,66.46282866339213,106.690840374521,145.3817389833115,115.88794400061084,295.22903250986195,38.690898608790505,164.1356406101667,170.15588666550974,242.88181739962548,145.38173898331146,115.88794400061084,295.22903250986195,716,3721.0,915.0,211.0,橘通り周辺,76.0213552134851,74.41462406762989,1.4631617784588358,1.5118567475394693,available
533903083,229.2316571353569,226.34065870416129,396.18437568699443,314.17490289113744,267.27991420330125,544.9065736051526,1.0,1.0,338,338,54.42925002454894,93.42667096653248,92.47090651119542,134.31598283383576,38.99742094198353,92.9664467390408,182.746929233186,176.58162791651185,294.9796574378366,89.78048249414518,93.42667096653246,92.47090651119542,134.31598283383576,182.74692923318597,176.58162791651185,294.9796574378366,338,2358.0,638.0,249.0,日本精工前周辺,135.80498616882443,131.42797365795144,2.4535997565135634,1.7191802029693681,available
533903084,230.97765924519996,219.8752810392623,344.6799073605049,105.12991917717159,103.38123832093845,170.52910143912493,1.0,1.0,319,319,14.058919484765594,143.6918111748636,130.37001802756825,233.37515233872867,129.632891690098,46.40307698642687,54.311341675451295,48.8649448490637,80.05834259218392,7.908264689024428,143.6918111748636,130.37001802756825,233.37515233872867,54.311341675451295,48.8649448490637,80.05834259218392,319,4690.0,968.0,263.0,三富士町周辺,87.28584807033636,50.81857750172029,1.607451791140103,1.9356899670311454,available
533903091,239.06740530538377,250.92513804138807,305.84540361384734,233.09682857575007,223.96742808865804,346.04705888837333,1.0,1.0,214,214,152.2935910439686,165.51271582549512,170.44308018132625,220.2693281831352,13.219124781526515,95.51133877974168,147.28556768312092,145.72894466054305,227.39205621243408,51.774228903379225,165.51271582549512,170.44308018132625,220.2693281831352,147.28556768312097,145.72894466054305,227.39205621243408,214,4272.0,1110.0,177.0,奥田周辺,73.55468947988865,85.81126089262915,1.4444050664810522,1.5826182581395123,available
533903092,209.20527609148922,189.43443305773027,367.3062236511027,527.3971544400753,515.126553449662,624.338032394217,1.0,1.0,425,425,65.12355023037857,109.4687166390294,108.11050828928192,174.61370044591823,44.34516640865084,206.1372246805795,283.17505866623173,296.0989789502208,370.8218138940569,77.03783398565224,109.46871663902938,108.11050828928192,174.61370044591823,283.1750586662317,296.0989789502208,370.8218138940569,425,2303.0,392.0,220.0,川名周辺,99.73655945245983,244.22209577384353,1.9110964530747068,1.862442112395567,available
533903093,199.63244448864012,198.60562409754644,296.9641634355136,159.0048419967875,184.4367770233039,210.74091210060664,1.0,1.0,178,178,219.94102879137293,146.4854144118075,139.04184061252693,210.4834805168336,-73.45561437956542,99.76080665171646,81.52380408734125,77.52702048687881,126.82931396514164,-18.237002564375217,146.48541441180754,139.04184061252693,210.4834805168336,81.52380408734126,77.52702048687881,126.82931396514164,178,2423.0,490.00000000000006,172.0,日ノ出町周辺,53.14703007683261,77.48103790944624,1.3628144842285996,1.9504099910062618,available
533903094,187.53247279821593,177.5163953261357,292.85444937752834,263.6222315461683,274.14963931533,355.0523712525749,1.0,1.0,707,707,152.81026602956462,126.90570810402124,128.45429595061591,199.88066732313808,-25.90455792554337,123.23653231038966,155.07743713263443,153.0340965275772,255.67813166221796,31.840904822244767,126.90570810402122,128.45429595061591,199.88066732313808,155.07743713263443,153.0340965275772,255.67813166221796,707,3132.0,662.0,160.0,弥勒寺周辺,60.62676469419469,108.54479441353385,1.477730793988404,1.69993931045364,available
533903151,224.78600421804776,222.6409047104433,297.21184943209903,650.7253498323785,696.3578107125901,750.9355070769134,0.8797144045815346,0.8797144045815346,123,123,367.2314695985888,161.6772847783901,157.81723335888174,208.4376406185689,-205.55418482019869,477.4463571158382,307.734914762939,308.8977256904517,373.20649037406815,-169.7114423528992,161.67728477839012,157.81723335888174,208.4376406185689,307.73491476293907,308.8977256904517,373.20649037406815,136,3798.000000000001,789.0000000000001,,二ツ谷周辺,63.108719439657676,342.99043506943946,1.390337576030921,2.1145645768978123,partial
533903152,226.56841999800676,235.04565148480597,307.04231477244093,420.7286566640389,408.96155498243513,579.222763820922,1.0,1.0,598,598,179.98093400356248,139.71269958646323,146.6708354032829,198.58674232575,-40.26823441709925,272.4880928342803,239.488151549648,217.7673799155796,353.73675240179205,-32.999941284632285,139.71269958646323,146.6708354032829,198.58674232575,239.488151549648,217.7673799155796,353.73675240179205,598,2787.0,588.0,83.0,羽鳥一丁目周辺,86.85572041154353,181.2405051143909,1.6216737681587179,1.7567827633293924,available
533903153,276.48386120624446,286.07815183922463,358.43848605449926,332.76067156759063,343.49443386482,415.85476808009463,0.8755684313201274,0.8755684313201274,62,62,376.65678442985495,195.31243130003196,199.50155518367825,239.3797961980205,-181.34435312982305,165.7169464300295,163.6384632736176,165.38776175553485,216.4325192497585,-2.07848315641192,195.312431300032,199.50155518367825,239.3797961980205,163.6384632736176,165.38776175553485,216.4325192497585,69,1194.9999999999998,335.0,,城南周辺,81.1714299062125,169.12220829397305,1.415597867303796,2.0335113451364193,partial
533903154,159.32030199941292,158.59323369131153,246.6905685777124,378.2275236337839,400.51934139170214,496.88905576378386,1.0,1.0,476,476,24.18324259823268,110.34089489753362,98.57054445786288,186.6562473539344,86.15765229930093,331.4797672296348,239.92309999640443,254.96455669653025,337.0940242723988,-91.55666723323034,110.34089489753364,98.57054445786288,186.6562473539344,239.9230999964045,254.96455669653025,337.0940242723988,476,1666.9999999999998,361.0,246.0,大庭隧道周辺,48.9794071018793,138.30442363737947,1.443891697156918,1.5764531370237054,available
533903161,216.66475328026502,231.11169446369314,323.52928068160116,283.42421223540276,255.82270746989101,409.76198989141636,1.0,1.0,837,837,198.4336118746972,132.1085574391211,129.8541546361441,206.8021307137373,-66.32505443557608,107.56572328855655,149.91170773483293,154.90774789003143,235.7905993582312,42.34598444627636,132.10855743912109,129.8541546361441,206.8021307137373,149.91170773483293,154.90774789003143,235.7905993582312,837,4125.0,882.0000000000001,138.0,羽鳥山周辺,84.5561958411439,133.51250450056983,1.6400508602942658,1.8906075884128386,available
533903162,243.44226302998285,237.26849221504918,380.94923602521055,354.92962006374097,371.0177847786642,505.16807216903965,1.0,1.0,1008,1008,255.7071444164697,166.79054340504788,165.47648807078153,268.0700455912184,-88.91660101142182,283.4174103741212,241.6123459680767,248.8357368145964,375.3577632192228,-41.80506440604447,166.79054340504786,165.47648807078153,268.0700455912184,241.6123459680767,248.8357368145964,375.3577632192228,1008,3343.0,563.0,46.0,梅ヶ枝通り周辺,76.65171962493497,113.31727409566426,1.459568738491292,1.469004485849562,available
533903163,261.75732328669034,241.09337243476875,500.46848241481985,516.0644346993226,515.5353743946231,715.3191790453278,1.0,1.0,509,509,225.81574579900663,150.58146273272516,135.30624976505584,279.57375821675595,-75.23428306628148,367.9869724935592,356.24685780670984,347.6220066724469,560.1225042268186,-11.74011468684938,150.5814627327252,135.30624976505584,279.57375821675595,356.24685780670984,347.6220066724469,560.1225042268186,509,1765.0,433.0,52.0,辻堂入口周辺,111.17586055396518,159.8175768926128,1.7383104037931745,1.4486146990223436,available
533903164,214.58428886147763,213.59365156949553,334.615402214509,770.7823114162478,760.8819854422289,1026.2110941217293,1.0,1.0,672,672,117.12712139916022,139.59014661678287,124.40221641351286,251.937486441575,22.463025217622658,626.682562910065,621.6169500395629,618.1749479877502,776.8960700926542,-5.06561287050215,139.59014661678285,124.40221641351286,251.937486441575,621.616950039563,618.1749479877502,776.8960700926542,672,2845.0,587.0,85.0,明治小学校前周辺,74.99414224469476,149.16536137668493,1.5372452430369339,1.2399634716640067,available
533903171,222.43191661805093,223.66789358431657,342.05037088034067,434.8628234520925,445.9869020568525,621.7561100640803,1.0,1.0,866,866,181.13545558477097,138.40167293521546,132.50552925345596,236.1173834730342,-42.73378264955551,323.7176163867311,287.3394963730855,292.5435802605931,419.7166254204837,-36.37812001364557,138.40167293521546,132.50552925345596,236.1173834730342,287.3394963730855,292.5435802605931,419.7166254204837,866,3066.0,589.0,61.0,湘南台周辺,84.03024368283548,147.523327079007,1.6071476008976369,1.513411239809026,available
533903172,202.19153672912788,201.9591342140675,321.3618099621123,509.7522630271964,527.4510762572364,734.5703996566315,1.0,1.0,540,540,151.68788315158682,138.1040859664185,122.01241016289984,225.7244020411077,-13.583797185168322,300.2877372035671,349.5701393913484,362.75124017063496,490.7707023323018,49.28240218778132,138.10408596641852,122.01241016289984,225.7244020411077,349.5701393913483,362.75124017063496,490.7707023323018,540,1798.0,427.0,118.0,上村周辺,64.08745076270938,160.18212363584803,1.4640518078392912,1.4582259912552828,available
533903173,204.9916613492658,185.94813453437158,328.9501174160431,505.8164444300524,544.9909240563924,656.0518722936603,0.9985405810216696,0.9985405810216696,418,418,120.94486231108304,147.26890143608549,136.8315190186839,261.49800302431663,26.324039125002457,477.0453408271802,411.3665777449156,427.9947393602399,578.5240027951972,-65.6787630822646,147.26890143608549,136.8315190186839,261.49800302431663,411.3665777449157,427.9947393602399,578.5240027951972,419,1565.9999999999998,275.0,130.0,引地橋周辺,57.72275991318031,94.44986668513678,1.3919548482422266,1.2296002441494025,partial
533903174,222.41574285678763,190.9654850621196,402.1337108075966,275.8836258995491,276.3563418100573,450.32686864917207,0.9993487712719862,0.9993487712719862,728,728,160.45339212316287,134.81604634073378,123.71974038957175,215.252224792763,-25.63734578242909,171.13929612323653,155.78390549336436,164.75764957853428,248.576435458378,-15.355390629872176,134.81604634073378,123.71974038957175,215.252224792763,155.7839054933644,164.75764957853428,248.576435458378,730,2229.0,582.0,145.0,湘南高校前周辺,87.59969651605385,120.09972040618473,1.6497720330312504,1.7709379221546118,partial
533903181,198.50114626100418,206.8207785403207,301.61188230822415,248.47116834772507,252.63661412017237,392.143367573246,1.0,1.0,696,696,174.48218631296388,118.72645758729116,112.42205824950774,203.60889516474413,-55.755728725672725,42.33968220924432,138.2246693169481,130.53816239287437,254.3973842036773,95.8849871077038,118.72645758729116,112.42205824950774,203.60889516474413,138.2246693169481,130.53816239287437,254.3973842036773,696,2727.0,720.0,227.0,日本精工北門周辺,79.77468867371302,110.24649903077696,1.6719200614156313,1.7975891682401683,available
533903182,216.4476043042527,211.76271295643548,331.16815421386815,174.3749077742872,168.5274717982897,263.0056806943711,1.0,1.0,704,704,54.485940654953325,157.31289983757642,148.5993523362592,243.4801093975156,102.8269591826231,149.68062804715333,102.52648740701846,89.41354601080998,190.24840288731767,-47.15414064013487,157.31289983757642,148.5993523362592,243.4801093975156,102.52648740701848,89.41354601080998,190.24840288731767,704,4083.0,935.0,225.0,藤沢小学校前周辺,59.13470446667628,71.84842036726874,1.3759049927102744,1.7007791077640133,available
533903183,177.80993252237616,178.21254638494585,249.0045883818648,227.0618963453616,224.60367643873155,325.91480638685664,1.0,1.0,531,531,39.18786007956332,108.63225645198466,105.97847346314065,156.0317934716774,69.44439637242135,86.67629969067488,140.21680344397294,142.23490508393266,223.49692353042855,53.54050375329805,108.63225645198465,105.97847346314065,156.0317934716774,140.2168034439729,142.23490508393266,223.49692353042855,531,2935.0000000000005,512.0,257.0,白旗交差点周辺,69.1776760703915,86.84509290138865,1.6368060310057901,1.6193629491495984,available
533903184,225.9134025222902,206.63145116080972,411.5693110603045,293.4794881886315,275.2283500765457,483.81779611102036,1.0,1.0,719,719,111.90687645605529,138.31191287154286,120.9302490225893,261.47388943829054,26.40503641548757,152.35911455249447,187.55846562496183,171.51041476217964,318.27810341669914,35.19935107246735,138.31191287154286,120.9302490225893,261.47388943829054,187.55846562496183,171.51041476217964,318.27810341669914,719,2540.0,619.0,184.0,藤沢公民館前周辺,87.60148965074734,105.92102256366965,1.6333618546083386,1.5647360262344394,available
533903191,158.222045797869,149.5563590733327,302.60943000412635,334.03030536750043,346.1648932753025,473.45238945701186,1.0,1.0,587,587,56.45016904542898,94.54292764676347,86.01080637378826,172.98349462257426,38.092758601334495,222.4652900202257,220.35892051130847,246.4169727884376,337.7616902993453,-2.1063695089172256,94.54292764676347,86.01080637378826,172.98349462257426,220.35892051130847,246.4169727884376,337.7616902993453,587,4777.0,1053.0,215.0,藤が岡2号周辺,63.67911815110551,113.67138485619196,1.6735471360589442,1.5158465316150362,available
533903192,192.38403153279214,170.3379393875234,339.28616805319507,286.95100505606905,294.5464856616159,391.77896542386173,1.0,1.0,980,980,93.14084117551003,122.60616980709116,98.27708728214394,246.9972168591511,29.4653286315811,14.10254012747365,188.2766497189632,188.48722077546137,265.3657573641753,174.17410959148955,122.60616980709116,98.27708728214394,246.9972168591511,188.2766497189632,188.48722077546137,265.3657573641753,980,4610.0,948.0,261.0,赤坂下周辺,69.77786172570097,98.67435533710585,1.5691219441524813,1.5240923687796395,available
533903193,206.06020817642846,174.4436588849203,373.35606377042507,494.5791353219644,490.7088853037873,665.5096681314443,0.9964172480618582,0.9964172480618582,647,647,179.48871155234224,138.83466911071176,116.0253745007552,274.23716690887267,-40.65404244163048,460.2162194339378,357.3423637519151,370.6324059521249,477.6884088969102,-102.87385568202268,138.8346691107118,116.0253745007552,274.23716690887267,357.3423637519152,370.6324059521249,477.6884088969102,650,2320.0,539.0,38.0,山王神社前周辺,67.2255390657167,137.23677157004926,1.4842129094722634,1.3840484238396258,partial
533903194,143.01762681367867,124.68082821472217,268.6384903270289,278.41018370576364,259.7829925215502,437.2500582781745,1.0,1.0,729,729,62.576826281260274,78.18643891621349,66.33224064721517,146.32881556904013,15.609612634953216,76.6671458815643,169.41883643052392,169.12420795100022,287.8910918635184,92.75169054895964,78.18643891621348,66.33224064721517,146.32881556904013,169.41883643052392,169.12420795100022,287.8910918635184,729,2207.0,647.0,251.0,藤が岡8号周辺,64.83118789746518,108.99134727523972,1.8291871173073873,1.6433248484735958,available
533903251,376.3323333455343,405.669427621528,405.669427621528,819.5291449078942,862.8889237328294,862.8889237328294,1.0,1.0,32,32,316.036273056087,68.12641474224395,73.25883717324982,73.25883717324982,-247.90985831384305,504.2824786217943,532.6130410946087,530.3497689200333,567.7775411952088,28.330562472814396,68.12641474224395,73.25883717324982,73.25883717324982,532.6130410946088,530.3497689200333,567.7775411952088,32,326.99999999999994,92.0,96.0,有藤周辺,308.20591860329034,286.91610381328553,5.52402962594445,1.5386952283849924,available
533903252,481.2991035302826,466.88285091131524,619.479922961391,647.8058415899462,649.5239347945176,749.5920179306455,1.0,1.0,169,169,343.94494742783024,195.54993491157063,206.5977767796356,310.59537488105525,-148.3950125162596,624.0380356592555,518.1251113936945,511.99600396378287,576.6080439458332,-105.91292426556096,195.54993491157063,206.5977767796356,310.59537488105525,518.1251113936945,511.99600396378287,576.6080439458332,169,537.0,211.0,25.0,有藤周辺,285.74916861871196,129.68073019625172,2.461259338940359,1.250288448377702,available
